Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__2,36,86,2.6354,46.4215,0.9867,0.0,0.0344
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__3,50,100,2.6681,18.9792,0.9849,0.0,0.0372
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__4,73,123,2.7706,3.9313,0.9775,0.0,0.0475
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__5,0,50,2.2691,84.7124,0.9469,0.0,0.0612
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__6,0,50,2.536,91.7527,0.9352,0.0,0.0762
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__all,4,54,1.9424,67.4404,0.9913,0.0,0.0204
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__1,76,126,3.2648,-16.6511,0.9753,0.0,0.0587
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__2,75,125,1.5158,9.4188,0.9652,0.0,0.0326
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__3,36,86,1.8731,30.2748,0.958,0.0,0.0445
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__4,26,76,2.3782,50.8539,0.9908,0.0,0.0258
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__5,7,57,3.2571,62.3722,0.9653,0.0,0.0699
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__6,12,62,3.1138,28.9566,0.9822,0.0,0.0473
ZW142,375BR,F,073024B,1,ZW142_375BR_F_073024B__all,23,73,1.9595,51.4151,0.9931,0.0,0.0184
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__1,50,100,2.864,38.5693,0.9691,0.0,0.0579
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__2,4,54,1.2161,96.1804,0.9057,0.0,0.0452
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__3,12,62,1.7987,63.0036,0.9841,0.0,0.0257
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__4,41,91,3.0568,52.1518,0.9913,0.0,0.0323
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__5,16,66,2.9255,57.6745,0.985,0.0,0.0407
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__6,36,86,3.6446,25.4154,0.9919,0.0,0.0371
ZW142,375BR,F,073024B,2,ZW142_375BR_F_073024B__all,19,69,2.2977,64.303,0.9939,0.0,0.0203
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__1,17,67,2.3035,65.3525,0.9726,0.0,0.0437
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__2,28,78,1.2524,56.4673,0.9711,0.0,0.0245
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__3,68,118,2.929,-5.2673,0.9858,0.0,0.0395
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__4,42,92,2.2687,58.6472,0.9759,0.0,0.0402
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__5,32,82,3.361,45.8647,0.9807,0.0,0.0531
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__6,53,103,2.9257,44.5668,0.9872,0.0,0.0375
ZW142,375BR,F,073024B,3,ZW142_375BR_F_073024B__all,5,55,1.4387,77.2819,0.9939,0.0,0.0127
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__1,7,57,1.969,102.5485,0.9572,0.0,0.0473
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__2,19,69,1.9165,63.7145,0.9701,0.0,0.0381
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__3,0,50,2.9405,56.6716,0.9697,0.0,0.0588
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__4,27,77,2.3978,51.0508,0.9742,0.0,0.0441
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__5,0,50,2.4212,61.8826,0.9553,0.0,0.0594
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__6,40,90,4.3799,7.1546,0.9863,0.0,0.0582
ZW142,375BR,M,073024B,1,ZW142_375BR_M_073024B__all,0,50,2.2495,67.6644,0.9912,0.0,0.0238
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__1,10,60,2.5805,62.7732,0.9835,0.0,0.0376
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__2,51,101,2.3042,46.7276,0.9665,0.0,0.0486
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__3,17,67,1.4247,55.6219,0.9475,0.0,0.0382
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__4,50,100,2.6804,35.7145,0.9865,0.0,0.0353
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__5,0,50,1.494,67.8447,0.9538,0.0,0.0374
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__6,29,79,2.8399,24.9053,0.9802,0.0,0.0456
ZW142,375BR,M,073024B,2,ZW142_375BR_M_073024B__all,54,104,1.9962,53.3965,0.9921,0.0,0.02
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__1,80,130,2.9812,-10.1117,0.9784,0.0,0.0499
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__2,27,77,1.7118,59.7614,0.9258,0.0,0.0555
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__3,28,78,2.6388,44.5456,0.9642,0.0,0.0576
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__4,58,108,3.2110000000000003,6.7692,0.9599,0.0,0.0744
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__5,51,101,1.6468,38.3248,0.9117,0.0,0.0589
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__6,15,65,2.8354,39.3377,0.9703,0.0,0.0561
ZW142,375BR,M,073024B,3,ZW142_375BR_M_073024B__all,17,67,1.6848,63.9692,0.9867,0.0,0.022000000000000002
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__1,80,130,2.2142,-31.4738,0.9742,0.0,0.0407
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__2,89,139,0.0,51.4431,-0.0361,0.8014,0.0352
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__3,33,83,0.956,39.6898,0.9028,0.0,0.0361
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__4,51,101,1.2334,18.5126,0.9523,0.0,0.0314
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__5,86,136,1.6745,-8.6435,0.9695,0.0,0.0336
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__6,54,104,1.3799,21.8248,0.9653,0.0,0.0296
ZW142,OreBC,F,073024B,1,ZW142_OreBC_F_073024B__all,80,130,0.961,29.149,0.987,0.0,0.0124
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__1,18,68,1.3104,31.9404,0.9682,0.0,0.0269
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__2,12,62,0.8431,45.1621,0.9107,0.0,0.0304
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__3,83,133,1.9132,-5.437,0.9471,0.0,0.0514
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__4,70,120,2.3836,-2.5540000000000003,0.9489,0.0,0.0629
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__5,72,122,2.2327,26.7573,0.9975,0.0,0.0126
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__6,71,121,2.3126,2.6142,0.9904,0.0,0.0256
ZW142,OreBC,F,073024B,2,ZW142_OreBC_F_073024B__all,52,102,1.7244,23.0757,0.9909,0.0,0.0186
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__1,55,105,1.9625,-8.9299,0.9812,0.0,0.0306
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__2,65,115,0.3654,18.8301,0.8537,0.0,0.0177
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__3,37,87,0.8854,20.8701,0.9627,0.0,0.0197
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__4,24,74,1.4157,21.4021,0.9824,0.0,0.0214
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__5,48,98,2.5315,-10.0948,0.9747,0.0,0.0461
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__6,52,102,1.9255,18.2616,0.983,0.0,0.0285
ZW142,OreBC,F,073024B,3,ZW142_OreBC_F_073024B__all,55,105,1.6387,6.8634,0.9938,0.0,0.0145
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__1,84,134,3.9996,-87.1373,0.9933,0.0,0.037000000000000005
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__2,71,121,3.0359,-33.5587,0.9934,0.0,0.0278
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__3,49,99,1.7957,17.7909,0.9841,0.0,0.0257
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__4,52,102,1.6643,41.446000000000005,0.9795,0.0,0.0272
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__5,91,141,3.8372,-82.6323,0.9902,0.0,0.0429
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__6,66,116,1.9872,13.0993,0.976,0.0,0.0352
ZW142,OreBC,M,073024B,1,ZW142_OreBC_M_073024B__all,92,142,2.7661,-22.6778,0.9959,0.0,0.0198
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__1,32,82,3.4024,4.7831,0.9916,0.0,0.0351
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__2,15,65,1.9676,30.0722,0.9901,0.0,0.0221
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__3,66,116,3.6486,-32.9817,0.9896,0.0,0.0421
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__4,51,101,3.0107,-1.4804,0.9775,0.0,0.0516
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__5,41,91,2.5265,2.0488,0.9901,0.0,0.0285
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__6,84,134,3.3161,-28.5231,0.9755,0.0,0.0594
ZW142,OreBC,M,073024B,2,ZW142_OreBC_M_073024B__all,71,121,3.2917,-16.9466,0.9981,0.0,0.0161
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__1,60,110,2.7403,-26.9634,0.9897,0.0,0.0314
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__2,29,79,1.6879,65.2056,0.9714,0.0,0.0328
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__3,58,108,1.8364,40.3047,0.9356,0.0,0.055
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__4,51,101,2.1321,29.4864,0.9629,0.0,0.0474
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__5,76,126,2.9174,-36.5477,0.9811,0.0,0.0457
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__6,92,142,3.7244,-67.8639,0.9843,0.0,0.0529
ZW142,OreBC,M,073024B,3,ZW142_OreBC_M_073024B__all,53,103,1.9742,26.6632,0.9942,0.0,0.017
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__1,17,67,1.0163,26.9403,0.9707,0.0,0.02
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__2,34,84,2.4673,5.6772,0.9912,0.0,0.0261
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__3,83,133,2.8323,-11.9705,0.9863,0.0,0.0376
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__4,80,130,2.6599,-31.7954,0.9855,0.0,0.0363
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__5,89,139,0.6984,20.5983,0.708,0.0,0.0553
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__6,24,74,1.8022,21.8481,0.9589,0.0,0.0423
ZW142,OreBR,F,073024B,1,ZW142_OreBR_F_073024B__all,28,78,1.5944,22.1966,0.9916,0.0,0.0165
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__1,18,68,0.6485,31.3975,0.9378,0.0,0.0191
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__2,60,110,2.048,15.9306,0.9896,0.0,0.0237
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__3,82,132,3.0893,-28.8976,0.9897,0.0,0.0354
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__4,13,63,2.2286,44.6589,0.9888,0.0,0.0266
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__5,40,90,1.3505,23.3615,0.9465,0.0,0.0365
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__6,80,130,1.6501,8.9841,0.9607,0.0,0.0378
ZW142,OreBR,F,073024B,2,ZW142_OreBR_F_073024B__all,43,93,1.8594,20.3125,0.9911,0.0,0.0199
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__1,20,70,0.5533,50.8101,0.7885,0.0,0.0343
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__2,38,88,2.068,9.1654,0.986,0.0,0.0277
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__3,91,141,2.0657,-1.4612,0.9846,0.0,0.0291
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__4,86,136,2.4406,4.88,0.9954,0.0,0.0187
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__5,28,78,0.8397,21.621,0.9691,0.0,0.017
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__6,52,102,2.1667,14.1955,0.9528,0.0,0.0548
ZW142,OreBR,F,073024B,3,ZW142_OreBR_F_073024B__all,44,94,1.8207,13.0796,0.9927,0.0,0.0175
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__1,49,99,0.3031,48.1355,0.8958,0.0,0.0119
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__2,81,131,2.8706,-60.4004,0.965,0.0,0.0619
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__3,60,110,1.8491,14.6994,0.9696,0.0,0.037000000000000005
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__4,48,98,0.1703,45.4519,0.5422,0.0,0.0209
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__5,87,137,1.7366,-21.896,0.9686,0.0,0.0354
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__6,54,104,0.4156,38.3658,0.9416,0.0,0.0118
ZW142,OreBR,M,073024B,1,ZW142_OreBR_M_073024B__all,58,108,0.8289,31.8679,0.9854,0.0,0.0114
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__1,75,125,0.8170000000000001,31.4263,0.9191,0.0,0.0278
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__2,9,59,2.2327,26.4097,0.9896,0.0,0.0258
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__3,21,71,2.0171,33.031,0.9762,0.0,0.0356
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__4,41,91,0.1858,27.1678,0.5742,0.0,0.021
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__5,92,142,1.6859,4.5974,0.978,0.0,0.0286
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__6,24,74,0.4869,40.3621,0.8756,0.0,0.0213
ZW142,OreBR,M,073024B,2,ZW142_OreBR_M_073024B__all,8,58,0.9994,38.3567,0.991,0.0,0.0107
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__1,54,104,0.9846,19.3666,0.9312,0.0,0.0306
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__2,73,123,3.9652,-28.5243,0.9911,0.0,0.0422
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__3,40,90,2.7489999999999997,-1.4364,0.985,0.0,0.0382
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__4,66,116,0.17300000000000001,26.0169,0.5434,0.0,0.0212
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__5,56,106,1.2164,55.0194,0.9349,0.0,0.0367
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__6,66,116,0.3143,30.5223,0.7807,0.0,0.02
ZW142,OreBR,M,073024B,3,ZW142_OreBR_M_073024B__all,53,103,1.5883,19.3896,0.9801,0.0,0.0255
siI,375BC,F,073024B,1,siI_375BC_F_073024B__1,64,114,2.8645,-10.9085,0.9686,0.0,0.0584
siI,375BC,F,073024B,1,siI_375BC_F_073024B__2,40,90,1.9757,45.0605,0.9775,0.0,0.0339
siI,375BC,F,073024B,1,siI_375BC_F_073024B__3,37,87,3.8385,7.8272,0.9947,0.0,0.0314
siI,375BC,F,073024B,1,siI_375BC_F_073024B__4,8,58,2.7576,46.1574,0.9891,0.0,0.0326
siI,375BC,F,073024B,1,siI_375BC_F_073024B__5,9,59,1.3991,69.5723,0.8499,0.0,0.0688
siI,375BC,F,073024B,1,siI_375BC_F_073024B__6,38,88,2.4732,11.1628,0.9653,0.0,0.0531
siI,375BC,F,073024B,1,siI_375BC_F_073024B__all,41,91,2.3301,35.848,0.992,0.0,0.0236
siI,375BC,F,073024B,2,siI_375BC_F_073024B__1,25,75,1.1527,26.7776,0.9620000000000001,0.0,0.026000000000000002
siI,375BC,F,073024B,2,siI_375BC_F_073024B__2,14,64,1.7514,37.9571,0.9359999999999999,0.0,0.0523
siI,375BC,F,073024B,2,siI_375BC_F_073024B__3,80,130,3.4808,-2.7856,0.9816,0.0,0.0538
siI,375BC,F,073024B,2,siI_375BC_F_073024B__4,41,91,3.5269,49.7821,0.9792,0.0,0.0579
siI,375BC,F,073024B,2,siI_375BC_F_073024B__5,59,109,1.964,33.8728,0.9281,0.0,0.0625
siI,375BC,F,073024B,2,siI_375BC_F_073024B__6,55,105,2.363,9.7396,0.9523,0.0,0.0601
siI,375BC,F,073024B,2,siI_375BC_F_073024B__all,59,109,2.2822,30.1013,0.9861,0.0,0.0305
siI,375BC,F,073024B,3,siI_375BC_F_073024B__1,54,104,3.2713,-29.5446,0.9795,0.0,0.0534
siI,375BC,F,073024B,3,siI_375BC_F_073024B__2,52,102,1.7257,22.5766,0.9718,0.0,0.0332
siI,375BC,F,073024B,3,siI_375BC_F_073024B__3,9,59,3.0780000000000003,47.2052,0.9902,0.0,0.0345
siI,375BC,F,073024B,3,siI_375BC_F_073024B__4,32,82,3.5044,23.484,0.9858,0.0,0.0474
siI,375BC,F,073024B,3,siI_375BC_F_073024B__5,21,71,2.5826,46.8697,0.9565,0.0,0.0625
siI,375BC,F,073024B,3,siI_375BC_F_073024B__6,7,57,1.9854,39.1919,0.9797,0.0,0.0322
siI,375BC,F,073024B,3,siI_375BC_F_073024B__all,5,55,1.8562,49.9036,0.9953,0.0,0.0143
siI,375BC,M,073024B,1,siI_375BC_M_073024B__1,32,82,2.6827,40.6003,0.9758,0.0,0.0477
siI,375BC,M,073024B,1,siI_375BC_M_073024B__2,34,84,3.2216,67.7115,0.9973,0.0,0.0188
siI,375BC,M,073024B,1,siI_375BC_M_073024B__3,15,65,4.5823,33.3518,0.9957,0.0,0.034
siI,375BC,M,073024B,1,siI_375BC_M_073024B__4,19,69,3.0949,40.3611,0.9849,0.0,0.0432
siI,375BC,M,073024B,1,siI_375BC_M_073024B__5,39,89,3.6443,55.2095,0.9369,0.0,0.1079
siI,375BC,M,073024B,1,siI_375BC_M_073024B__6,0,50,2.5232,38.4668,0.9806,0.0,0.04
siI,375BC,M,073024B,1,siI_375BC_M_073024B__all,7,57,2.3589,68.7894,0.9962,0.0,0.0163
siI,375BC,M,073024B,2,siI_375BC_M_073024B__1,89,139,2.7056,-37.5155,0.9219,0.0,0.0902
siI,375BC,M,073024B,2,siI_375BC_M_073024B__2,13,63,3.0523,68.8974,0.9749,0.0,0.0554
siI,375BC,M,073024B,2,siI_375BC_M_073024B__3,59,109,2.8759,38.8045,0.9857,0.0,0.039
siI,375BC,M,073024B,2,siI_375BC_M_073024B__4,2,52,2.3233,80.5908,0.9623,0.0,0.0521
siI,375BC,M,073024B,2,siI_375BC_M_073024B__5,0,50,3.1466,89.1925,0.9743,0.0,0.0578
siI,375BC,M,073024B,2,siI_375BC_M_073024B__6,13,63,3.1945,34.3767,0.9818,0.0,0.049
siI,375BC,M,073024B,2,siI_375BC_M_073024B__all,13,63,2.5025,64.4856,0.9905,0.0,0.0276
siI,375BC,M,073024B,3,siI_375BC_M_073024B__1,16,66,2.3121,67.4822,0.9734,0.0,0.0432
siI,375BC,M,073024B,3,siI_375BC_M_073024B__2,27,77,2.7167,51.1623,0.977,0.0,0.0471
siI,375BC,M,073024B,3,siI_375BC_M_073024B__3,29,79,3.9033,20.5777,0.9859,0.0,0.0526
siI,375BC,M,073024B,3,siI_375BC_M_073024B__4,11,61,2.3629,69.4757,0.9656,0.0,0.0505
siI,375BC,M,073024B,3,siI_375BC_M_073024B__5,68,118,3.7366,-8.624,0.9468,0.0,0.1008
siI,375BC,M,073024B,3,siI_375BC_M_073024B__6,26,76,2.2336,44.9145,0.9514,0.0,0.0574
siI,375BC,M,073024B,3,siI_375BC_M_073024B__all,25,75,2.5038,56.2204,0.9924,0.0,0.0246
siI,375BR,F,073024B,1,siI_375BR_F_073024B__1,0,50,1.0357,63.2329,0.9035,0.0,0.039
siI,375BR,F,073024B,1,siI_375BR_F_073024B__2,27,77,0.5378,71.4778,0.8825,0.0,0.0227
siI,375BR,F,073024B,1,siI_375BR_F_073024B__3,17,67,2.8206,67.508,0.9797,0.0,0.0458
siI,375BR,F,073024B,1,siI_375BR_F_073024B__4,3,53,1.6961,58.9246,0.9624,0.0,0.038
siI,375BR,F,073024B,1,siI_375BR_F_073024B__5,8,58,1.0346,52.8053,0.9507,0.0,0.0268
siI,375BR,F,073024B,1,siI_375BR_F_073024B__6,15,65,2.7468,45.3604,0.9816,0.0,0.0424
siI,375BR,F,073024B,1,siI_375BR_F_073024B__all,16,66,1.6027,61.6571,0.9871,0.0,0.0206
siI,375BR,F,073024B,2,siI_375BR_F_073024B__1,68,118,0.7295,58.5137,0.8964,0.0,0.0286
siI,375BR,F,073024B,2,siI_375BR_F_073024B__2,28,78,1.5827,79.3458,0.9204,0.0,0.0534
siI,375BR,F,073024B,2,siI_375BR_F_073024B__3,49,99,2.1496,94.7522,0.9737,0.0,0.0399
siI,375BR,F,073024B,2,siI_375BR_F_073024B__4,58,108,2.1841,8.4661,0.9516,0.0,0.055999999999999994
siI,375BR,F,073024B,2,siI_375BR_F_073024B__5,92,142,0.8633,22.6487,0.662,0.0,0.0776
siI,375BR,F,073024B,2,siI_375BR_F_073024B__6,27,77,1.6112,78.3639,0.9516,0.0,0.0413
siI,375BR,F,073024B,2,siI_375BR_F_073024B__all,0,50,1.1191,78.1548,0.9756,0.0,0.02
siI,375BR,F,073024B,3,siI_375BR_F_073024B__1,70,120,0.5177,38.5144,0.8458,0.0,0.0259
siI,375BR,F,073024B,3,siI_375BR_F_073024B__2,67,117,0.2484,57.0303,0.6414,0.0,0.0236
siI,375BR,F,073024B,3,siI_375BR_F_073024B__3,59,109,2.4928,58.3067,0.966,0.0,0.053
siI,375BR,F,073024B,3,siI_375BR_F_073024B__4,59,109,0.9943,80.2679,0.8163,0.0,0.0558
siI,375BR,F,073024B,3,siI_375BR_F_073024B__5,26,76,0.7256,51.4033,0.9237,0.0,0.0239
siI,375BR,F,073024B,3,siI_375BR_F_073024B__6,6,56,1.8977,79.8067,0.9639,0.0,0.0416
siI,375BR,F,073024B,3,siI_375BR_F_073024B__all,6,56,0.6548,83.7818,0.9409,0.0,0.0187
siI,375BR,M,073024B,1,siI_375BR_M_073024B__1,76,126,3.2571,-17.7336,0.9756,0.0,0.0582
siI,375BR,M,073024B,1,siI_375BR_M_073024B__2,21,71,2.1449,41.4745,0.9513,0.0,0.0552
siI,375BR,M,073024B,1,siI_375BR_M_073024B__3,6,56,2.4930000000000003,46.3269,0.9832,0.0,0.0367
siI,375BR,M,073024B,1,siI_375BR_M_073024B__4,84,134,0.09699999999999999,42.5982,0.313,0.0253,0.0234
siI,375BR,M,073024B,1,siI_375BR_M_073024B__5,5,55,2.9569,50.184,0.9896,0.0,0.0342
siI,375BR,M,073024B,1,siI_375BR_M_073024B__6,27,77,2.8899,38.393,0.9721,0.0,0.0553
siI,375BR,M,073024B,1,siI_375BR_M_073024B__all,24,74,1.9978,47.9314,0.9874,0.0,0.0254
siI,375BR,M,073024B,2,siI_375BR_M_073024B__1,49,99,2.5859,35.1083,0.9559,0.0,0.0631
siI,375BR,M,073024B,2,siI_375BR_M_073024B__2,0,50,1.7086,51.6047,0.9551,0.0,0.0421
siI,375BR,M,073024B,2,siI_375BR_M_073024B__3,57,107,3.2819,16.9847,0.9659,0.0,0.0698
siI,375BR,M,073024B,2,siI_375BR_M_073024B__4,2,52,0.684,48.8483,0.7759,0.0,0.0441
siI,375BR,M,073024B,2,siI_375BR_M_073024B__5,8,58,3.7323,59.6494,0.9811,0.0,0.0584
siI,375BR,M,073024B,2,siI_375BR_M_073024B__6,65,115,2.9851,11.5037,0.9702,0.0,0.0591
siI,375BR,M,073024B,2,siI_375BR_M_073024B__all,55,105,2.1164,44.1187,0.9862,0.0,0.0282
siI,375BR,M,073024B,3,siI_375BR_M_073024B__1,85,135,3.0202,-24.2909,0.9679,0.0,0.0623
siI,375BR,M,073024B,3,siI_375BR_M_073024B__2,81,131,0.9479,14.5016,0.9241,0.0,0.0311
siI,375BR,M,073024B,3,siI_375BR_M_073024B__3,43,93,3.6387,3.8465,0.9716,0.0,0.0703
siI,375BR,M,073024B,3,siI_375BR_M_073024B__4,30,80,1.1131,43.0349,0.8834,0.0,0.0469
siI,375BR,M,073024B,3,siI_375BR_M_073024B__5,22,72,3.6779,33.9596,0.9786,0.0,0.0614
siI,375BR,M,073024B,3,siI_375BR_M_073024B__6,74,124,3.1979,8.3994,0.9482,0.0,0.0851
siI,375BR,M,073024B,3,siI_375BR_M_073024B__all,33,83,1.7995,52.5323,0.9869,0.0,0.0233
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__1,30,80,2.8998,25.8077,0.9867,0.0,0.0379
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__2,16,66,1.2821,69.6216,0.9664,0.0,0.0271
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__3,53,103,2.8508,3.2037,0.9921,0.0,0.0286
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__4,43,93,3.2267,26.5791,0.9905,0.0,0.0355
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__5,50,100,2.8894,30.0502,0.9874,0.0,0.0368
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__6,38,88,1.0422,41.0715,0.9481,0.0,0.0277
siI,OreBC,F,073024B,1,siI_OreBC_F_073024B__all,18,68,1.8565,50.9173,0.9971,0.0,0.0113
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__1,77,127,2.5875,-3.0247,0.9702,0.0,0.0513
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__2,17,67,1.7984,30.9615,0.992,0.0,0.0182
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__3,69,119,2.5362,2.8375,0.9941,0.0,0.022000000000000002
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__4,91,141,2.3895,-31.9859,0.9875,0.0,0.0302
