Stock,Vial,Treatment,Set,TSE,Build,Total,MitoNuc,Mito,Nuc,Set_adj,Pos_adj,Total_treat,Y_adj,Larval_density
41A,5,Control,6,11.2663551401869,A,107,sm21_Ore,sm21,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.8890181114734,1.30196819856506
42A,1,Control,6,11.2105263157895,A,76,yak_Ore,yak,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.833189287076,0.924762458793872
42A,3,Control,6,11.1,A,55,yak_Ore,yak,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.7226629712865,0.669235989916618
42A,5,Control,6,11.5909090909091,A,66,yak_Ore,yak,Ore,11.2830224544373,10.9056854257238,82.1832669322709,11.2135720621956,0.803083187899942
45A,1,Control,6,11.478021978022,A,91,sm21_375,sm21,375,11.2830224544373,10.9056854257238,82.1832669322709,11.1006849493085,1.10728136513477
45A,3,Control,6,10.8846153846154,A,65,sm21_375,sm21,375,11.2830224544373,10.9056854257238,82.1832669322709,10.5072783559019,0.790915260810549
45A,5,Control,6,11.09375,A,64,sm21_375,sm21,375,11.2830224544373,10.9056854257238,82.1832669322709,10.7164129712865,0.778747333721156
46A,1,Control,6,11.364406779661,A,59,yak_375,yak,375,11.2830224544373,10.9056854257238,82.1832669322709,10.9870697509475,0.71790769827419
46A,3,Control,6,11.6463414634146,A,41,yak_375,yak,375,11.2830224544373,10.9056854257238,82.1832669322709,11.2690044347011,0.498885010665115
46A,5,Control,6,11.6764705882353,A,51,yak_375,yak,375,11.2830224544373,10.9056854257238,82.1832669322709,11.2991335595218,0.620564281559046
Ore,1,Control,6,10.8292682926829,parental,82,Ore_Ore,Ore,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.4519312639694,0.997770021330231
Ore,3,Control,6,11.068,parental,125,Ore_Ore,Ore,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.6906629712865,1.52099088617413
Ore,5,Control,6,11.1638655462185,parental,119,Ore_Ore,Ore,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.786528517505,1.44798332363777
375,1,Control,6,11.5833333333333,parental,96,375_375,375,375,11.2830224544373,10.9056854257238,82.1832669322709,11.2059963046198,1.16812100058173
375,3,Control,6,11.7615384615385,parental,65,375_375,375,375,11.2830224544373,10.9056854257238,82.1832669322709,11.384201432825,0.790915260810549
375,5,Control,6,11.59375,parental,64,375_375,375,375,11.2830224544373,10.9056854257238,82.1832669322709,11.2164129712865,0.778747333721156
8A,1,Control,6,10.515625,A,64,ZH26_Ore,ZH26,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.1382879712865,0.778747333721156
8A,3,Control,6,10.925,A,80,ZH26_Ore,ZH26,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.5476629712865,0.973434167151445
8A,5,Control,6,10.8684210526316,A,114,ZH26_Ore,ZH26,Ore,11.2830224544373,10.9056854257238,82.1832669322709,10.4910840239181,1.38714368819081
28B,1,Control,6,9.96666666666667,B,105,Bei04_Ore,Bei04,Ore,11.2830224544373,10.9056854257238,82.1832669322709,9.58932963795315,1.27763234438627
28B,3,Control,6,9.96808510638298,B,94,Bei04_Ore,Bei04,Ore,11.2830224544373,10.9056854257238,82.1832669322709,9.59074807766945,1.14378514640295
28B,5,Control,6,10.0873015873016,B,126,Bei04_Ore,Bei04,Ore,11.2830224544373,10.9056854257238,82.1832669322709,9.70996455858807,1.53315881326353
9A,1,Rotenone,6,11.5526315789474,A,57,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.8322918226299,0.826397111913357
9A,3,Rotenone,6,11.6290322580645,A,62,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.908692501747,0.898888086642599
9A,5,Rotenone,6,11.5,A,75,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.7796602436825,1.08736462093863
9B,1,Rotenone,6,11.3833333333333,B,60,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.6629935770158,0.869891696750902
9B,3,Rotenone,6,11.8653846153846,B,52,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.1450448590671,0.753906137184115
9B,5,Rotenone,6,12.1222222222222,B,45,ZH23_Ore,ZH23,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.4018824659047,0.652418772563177
18A,1,Rotenone,6,11.8243243243243,A,37,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,11.1039845680068,0.53643321299639
18A,3,Rotenone,6,12.0161290322581,A,31,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,11.2957892759406,0.4494440433213
18A,5,Rotenone,6,11.8181818181818,A,22,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,11.0978420618643,0.318960288808664
18B,1,Rotenone,6,11.3888888888889,B,36,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,10.6685491325714,0.521935018050541
18B,3,Rotenone,6,12.25,B,32,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,11.5296602436825,0.463942238267148
18B,5,Rotenone,6,11.9772727272727,B,44,ZH23_375,ZH23,375,11.8999254951264,11.1795857388088,68.9741035856574,11.2569329709552,0.637920577617328
23A,1,Rotenone,6,11.6014492753623,A,69,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.8811095190448,1.00037545126354
23A,3,Rotenone,6,11.65625,A,64,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.9359102436825,0.927884476534296
23A,5,Rotenone,6,11.4508196721311,A,61,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.7304799158136,0.884389891696751
23B,1,Rotenone,6,12.225,B,40,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.5046602436825,0.579927797833935
23B,3,Rotenone,6,12.3125,B,32,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.5921602436825,0.463942238267148
23B,5,Rotenone,6,12.0238095238095,B,63,Bei38_Ore,Bei38,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.303469767492,0.913386281588448
33A,1,Rotenone,6,11.1888888888889,A,45,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,10.4685491325714,0.652418772563177
33A,3,Rotenone,6,12.2352941176471,A,34,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,11.5149543613296,0.492938628158845
33A,5,Rotenone,6,11.5983606557377,A,61,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,10.8780208994202,0.884389891696751
33B,1,Rotenone,6,11.0949367088608,B,79,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,10.3745969525433,1.14535740072202
33B,3,Rotenone,6,11.8880597014925,B,67,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,11.167719945175,0.971379061371841
33B,5,Rotenone,6,11.5588235294118,B,17,Bei38_375,Bei38,375,11.8999254951264,11.1795857388088,68.9741035856574,10.8384837730943,0.246469314079422
41A,1,Rotenone,6,11.8125,A,80,sm21_Ore,sm21,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.0921602436825,1.15985559566787
41A,3,Rotenone,6,11.7307692307692,A,78,sm21_Ore,sm21,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.0104294744517,1.13085920577617
41A,5,Rotenone,6,11.6935483870968,A,62,sm21_Ore,sm21,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.9732086307793,0.898888086642599
42A,1,Rotenone,6,12.0208333333333,A,48,yak_Ore,yak,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.3004935770158,0.695913357400722
42A,3,Rotenone,6,12.2096774193548,A,31,yak_Ore,yak,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.4893376630373,0.4494440433213
42A,5,Rotenone,6,12.3695652173913,A,23,yak_Ore,yak,Ore,11.8999254951264,11.1795857388088,68.9741035856574,11.6492254610738,0.333458483754513
45A,1,Rotenone,6,12.1046511627907,A,43,sm21_375,sm21,375,11.8999254951264,11.1795857388088,68.9741035856574,11.3843114064732,0.62342238267148
45A,3,Rotenone,6,12.02,A,50,sm21_375,sm21,375,11.8999254951264,11.1795857388088,68.9741035856574,11.2996602436825,0.724909747292419
45A,5,Rotenone,6,12.0581395348837,A,43,sm21_375,sm21,375,11.8999254951264,11.1795857388088,68.9741035856574,11.3377997785662,0.62342238267148
46A,1,Rotenone,6,11.9736842105263,A,38,yak_375,yak,375,11.8999254951264,11.1795857388088,68.9741035856574,11.2533444542088,0.550931407942238
46A,3,Rotenone,6,12.1666666666667,A,36,yak_375,yak,375,11.8999254951264,11.1795857388088,68.9741035856574,11.4463269103492,0.521935018050541
46A,5,Rotenone,6,11.9565217391304,A,46,yak_375,yak,375,11.8999254951264,11.1795857388088,68.9741035856574,11.2361819828129,0.666916967509025
Ore,1,Rotenone,6,11.3586956521739,parental,92,Ore_Ore,Ore,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.6383558958564,1.33383393501805
Ore,3,Rotenone,6,11.5102040816327,parental,98,Ore_Ore,Ore,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.7898643253152,1.42082310469314
Ore,5,Rotenone,6,11.71875,parental,64,Ore_Ore,Ore,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.9984102436825,0.927884476534296
375,1,Rotenone,6,12.1578947368421,parental,38,375_375,375,375,11.8999254951264,11.1795857388088,68.9741035856574,11.4375549805246,0.550931407942238
375,3,Rotenone,6,11.296875,parental,64,375_375,375,375,11.8999254951264,11.1795857388088,68.9741035856574,10.5765352436825,0.927884476534296
375,5,Rotenone,6,12.0396825396825,parental,63,375_375,375,375,11.8999254951264,11.1795857388088,68.9741035856574,11.319342783365,0.913386281588448
8A,1,Rotenone,6,11.5375,A,80,ZH26_Ore,ZH26,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.8171602436825,1.15985559566787
8A,3,Rotenone,6,11.3571428571429,A,49,ZH26_Ore,ZH26,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.6368031008254,0.71041155234657
8A,5,Rotenone,6,11.484375,A,64,ZH26_Ore,ZH26,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.7640352436825,0.927884476534296
28B,1,Rotenone,6,11.2727272727273,B,110,Bei04_Ore,Bei04,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.5523875164098,1.59480144404332
28B,3,Rotenone,6,10.7115384615385,B,104,Bei04_Ore,Bei04,Ore,11.8999254951264,11.1795857388088,68.9741035856574,9.99119870522099,1.50781227436823
28B,5,Rotenone,6,11.5344827586207,B,87,Bei04_Ore,Bei04,Ore,11.8999254951264,11.1795857388088,68.9741035856574,10.8141430023032,1.26134296028881
25A,1,Control,7,10.7467532467532,A,77,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.4298555794989,0.936930385883265
25A,2,Control,7,10.4878048780488,A,82,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.1709072107945,0.997770021330231
25A,3,Control,7,10.7957746478873,A,71,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.478876980633,0.863922823346907
25B,1,Control,7,10.4433962264151,B,106,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.1264985591608,1.28980027147566
25B,2,Control,7,11.0234042553191,B,235,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.7065065880648,2.85946286600737
25B,3,Control,7,10.4357798165138,B,109,Bei12_Ore,Bei12,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.1188821492595,1.32630405274384
39A,1,Control,7,11.0113636363636,A,88,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.6944659691093,1.07077758386659
39A,2,Control,7,11.3,A,80,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.9831023327457,0.973434167151445
39A,3,Control,7,11.0681818181818,A,88,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.7512841509275,1.07077758386659
39B,1,Control,7,10.0957446808511,B,47,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,9.77884701359677,0.571892573201474
39B,2,Control,7,10.2,B,60,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,9.88310233274567,0.730075625363584
39B,3,Control,7,9.72857142857143,B,35,zim53_Ore,Zim53,Ore,11.2225830929781,10.9056854257238,82.1832669322709,9.4116737613171,0.425877448128757
35A,1,Control,7,11.06,A,75,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.7431023327457,0.912594531704479
35A,2,Control,7,10.9761904761905,A,63,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.6592928089362,0.766579406631763
35A,3,Control,7,10.9736842105263,A,57,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.656786543272,0.693571844095404
35B,1,Control,7,10.9,B,85,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.5831023327457,1.03427380259841
35B,2,Control,7,10.8376623376623,B,77,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.520764670408,0.936930385883265
35B,3,Control,7,10.8392857142857,B,56,Bei12_375,Bei12,375,11.2225830929781,10.9056854257238,82.1832669322709,10.5223880470314,0.681403917006011
43A,1,Control,7,11.5963855421687,A,83,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,11.2794878749144,1.00993794841962
43A,2,Control,7,11.4230769230769,A,91,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,11.1061792558226,1.10728136513477
43A,3,Control,7,11.1547619047619,A,84,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,10.8378642375076,1.02210587550902
43B,1,Control,7,11.8333333333333,B,51,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,11.516435666079,0.620564281559046
43B,2,Control,7,12.0263157894737,B,57,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,11.7094181222194,0.693571844095404
43B,3,Control,7,11.9126984126984,B,63,zim53_375,Zim53,375,11.2225830929781,10.9056854257238,82.1832669322709,11.5958007454441,0.766579406631763
41A,1,Control,7,10.4722222222222,A,108,sm21_Ore,sm21,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.1553245549679,1.31413612565445
41A,2,Control,7,10.2766990291262,A,103,sm21_Ore,sm21,Ore,11.2225830929781,10.9056854257238,82.1832669322709,9.95980136187187,1.25329649020749
41A,3,Control,7,10.4489795918367,A,98,sm21_Ore,sm21,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.1320819245824,1.19245685476052
42A,1,Control,7,10.9794520547945,A,73,yak_Ore,yak,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.6625543875402,0.888258677525693
42A,2,Control,7,10.7962962962963,A,81,yak_Ore,yak,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.479398629042,0.985602094240838
42A,3,Control,7,10.9698795180723,A,83,yak_Ore,yak,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.652981850818,1.00993794841962
45A,1,Control,7,11.0820895522388,A,67,sm21_375,sm21,375,11.2225830929781,10.9056854257238,82.1832669322709,10.7651918849845,0.815251114989335
45A,2,Control,7,11.5,A,48,sm21_375,sm21,375,11.2225830929781,10.9056854257238,82.1832669322709,11.1831023327457,0.584060500290867
45A,3,Control,7,11.4036144578313,A,83,sm21_375,sm21,375,11.2225830929781,10.9056854257238,82.1832669322709,11.086716790577,1.00993794841962
46A,1,Control,7,12.2407407407407,A,54,yak_375,yak,375,11.2225830929781,10.9056854257238,82.1832669322709,11.9238430734864,0.657068062827225
46A,2,Control,7,12.1610169491525,A,59,yak_375,yak,375,11.2225830929781,10.9056854257238,82.1832669322709,11.8441192818982,0.71790769827419
46A,3,Control,7,12.3039215686275,A,51,yak_375,yak,375,11.2225830929781,10.9056854257238,82.1832669322709,11.9870239013732,0.620564281559046
Ore,1,Control,7,10.5181818181818,parental,55,Ore_Ore,Ore,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.2012841509275,0.669235989916618
Ore,2,Control,7,10.3780487804878,parental,41,Ore_Ore,Ore,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.0611511132335,0.498885010665115
Ore,3,Control,7,10.5540540540541,parental,37,Ore_Ore,Ore,Ore,11.2225830929781,10.9056854257238,82.1832669322709,10.2371563867998,0.450213302307543
375,1,Control,7,11.9545454545455,parental,44,375_375,375,375,11.2225830929781,10.9056854257238,82.1832669322709,11.6376477872912,0.535388791933295
375,2,Control,7,11.8898305084746,parental,59,375_375,375,375,11.2225830929781,10.9056854257238,82.1832669322709,11.5729328412203,0.71790769827419
375,3,Control,7,12.0769230769231,parental,52,375_375,375,375,11.2225830929781,10.9056854257238,82.1832669322709,11.7600254096688,0.632732208648439
25A,1,Rotenone,7,10.6264367816092,A,87,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.532941554643,1.26134296028881
25A,2,Rotenone,7,10.8421052631579,A,76,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.7486100361917,1.10186281588448
25A,3,Rotenone,7,10.7597402597403,A,77,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.6662450327741,1.11636101083032
25B,1,Rotenone,7,10.7474226804124,B,97,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.6539274534462,1.40632490974729
25B,2,Rotenone,7,10.6777777777778,B,90,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.5842825508116,1.30483754512635
25B,3,Rotenone,7,10.1986301369863,B,73,Bei12_Ore,Bei12,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.1051349100201,1.05836823104693
39A,1,Rotenone,7,11.4255319148936,A,94,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,11.3320366879274,1.36283032490975
39A,2,Rotenone,7,11.2111111111111,A,90,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,11.1176158841449,1.30483754512635
39A,3,Rotenone,7,11.0979381443299,A,97,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,11.0044429173637,1.40632490974729
39B,1,Rotenone,7,10.2179487179487,B,78,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.1244534909825,1.13085920577617
39B,2,Rotenone,7,9.95454545454546,B,22,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,9.86105022757926,0.318960288808664
39B,3,Rotenone,7,10.1714285714286,B,70,zim53_Ore,Zim53,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.0779333444624,1.01487364620939
35A,1,Rotenone,7,11.3928571428571,A,56,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,11.2993619158909,0.811898916967509
35A,2,Rotenone,7,11.5645161290323,A,62,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,11.4710209020661,0.898888086642599
35A,3,Rotenone,7,11.3269230769231,A,52,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,11.2334278499569,0.753906137184115
35B,1,Rotenone,7,10.9166666666667,B,36,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,10.8231714397005,0.521935018050541
35B,2,Rotenone,7,11.2272727272727,B,55,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,11.1337775003065,0.797400722021661
35B,3,Rotenone,7,10.8714285714286,B,35,Bei12_375,Bei12,375,11.273080965775,11.1795857388088,68.9741035856574,10.7779333444624,0.507436823104693
43A,1,Rotenone,7,11.4512195121951,A,82,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.3577242852289,1.18885198555957
43A,2,Rotenone,7,11.4014084507042,A,71,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.307913223738,1.02937184115523
43A,3,Rotenone,7,11.510752688172,A,93,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.4172574612058,1.3483321299639
43B,1,Rotenone,7,11.6707317073171,B,82,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.5772364803509,1.18885198555957
43B,2,Rotenone,7,11.25,B,84,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.1565047730338,1.21784837545126
43B,3,Rotenone,7,11.1086956521739,B,92,zim53_375,Zim53,375,11.273080965775,11.1795857388088,68.9741035856574,11.0152004252077,1.33383393501805
41A,1,Rotenone,7,10.7843137254902,A,102,sm21_Ore,sm21,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.690818498524,1.47881588447653
41A,2,Rotenone,7,11.0925925925926,A,108,sm21_Ore,sm21,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.9990973656264,1.56580505415162
41A,3,Rotenone,7,10.9347826086957,A,92,sm21_Ore,sm21,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.8412873817295,1.33383393501805
42A,1,Rotenone,7,11.4512195121951,A,41,yak_Ore,yak,Ore,11.273080965775,11.1795857388088,68.9741035856574,11.3577242852289,0.594425992779783
42A,2,Rotenone,7,11,A,36,yak_Ore,yak,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.9065047730338,0.521935018050541
42A,3,Rotenone,7,10.8636363636364,A,33,yak_Ore,yak,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.7701411366702,0.478440433212996
45A,1,Rotenone,7,11.54,A,75,sm21_375,sm21,375,11.273080965775,11.1795857388088,68.9741035856574,11.4465047730338,1.08736462093863
45A,2,Rotenone,7,11.4444444444444,A,72,sm21_375,sm21,375,11.273080965775,11.1795857388088,68.9741035856574,11.3509492174782,1.04387003610108
45A,3,Rotenone,7,11.364406779661,A,59,sm21_375,sm21,375,11.273080965775,11.1795857388088,68.9741035856574,11.2709115526948,0.855393501805054
46A,1,Rotenone,7,11.6111111111111,A,54,yak_375,yak,375,11.273080965775,11.1795857388088,68.9741035856574,11.5176158841449,0.782902527075812
46A,2,Rotenone,7,11.7539682539683,A,63,yak_375,yak,375,11.273080965775,11.1795857388088,68.9741035856574,11.6604730270021,0.913386281588448
46A,3,Rotenone,7,11.66,A,50,yak_375,yak,375,11.273080965775,11.1795857388088,68.9741035856574,11.5665047730338,0.724909747292419
Ore,1,Rotenone,7,10.6304347826087,parental,23,Ore_Ore,Ore,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.5369395556425,0.333458483754513
Ore,2,Rotenone,7,10.5,parental,36,Ore_Ore,Ore,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.4065047730338,0.521935018050541
Ore,3,Rotenone,7,10.8783783783784,parental,37,Ore_Ore,Ore,Ore,11.273080965775,11.1795857388088,68.9741035856574,10.7848831514122,0.53643321299639
375,1,Rotenone,7,11.675,parental,80,375_375,375,375,11.273080965775,11.1795857388088,68.9741035856574,11.5815047730338,1.15985559566787
375,2,Rotenone,7,11.9025974025974,parental,77,375_375,375,375,11.273080965775,11.1795857388088,68.9741035856574,11.8091021756312,1.11636101083032
375,3,Rotenone,7,11.8285714285714,parental,70,375_375,375,375,11.273080965775,11.1795857388088,68.9741035856574,11.7350762016052,1.01487364620939
1A,1,Control,8,10.8529411764706,A,119,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8143313181326,1.44798332363777
1A,2,Control,8,10.8129770992366,A,131,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7743672408986,1.59399844871049
1A,3,Control,8,11.1408450704225,A,142,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,11.1022352120845,1.72784564669381
1B,1,Control,8,10.74,B,150,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.701390141662,1.82518906340896
1B,2,Control,8,10.6328671328671,B,143,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.5942572745291,1.74001357378321
1B,3,Control,8,10.6515151515152,B,132,ZW144_Ore,ZW144,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.6129052931772,1.60616637579988
2A,1,Control,8,10.8015873015873,A,126,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7629774432493,1.53315881326353
2A,2,Control,8,10.7846153846154,A,130,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7460055262774,1.5818305216211
2A,3,Control,8,10.9895104895105,A,143,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9509006311725,1.74001357378321
2B,1,Control,8,10.8636363636364,B,154,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8250265052984,1.87386077176653
2B,2,Control,8,10.964,B,125,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.925390141662,1.52099088617413
2B,3,Control,8,11.0294117647059,B,119,ZW142_Ore,ZW142,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9908019063679,1.44798332363777
10A,1,Control,8,11.3510638297872,A,94,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,11.3124539714492,1.14378514640295
10A,2,Control,8,10.8118279569892,A,93,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,10.7732180986512,1.13161721931355
10A,3,Control,8,11.510989010989,A,91,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,11.472379152651,1.10728136513477
10B,1,Control,8,11.1197183098592,B,71,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,11.0811084515212,0.863922823346907
10B,2,Control,8,10.94,B,100,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,10.901390141662,1.21679270893931
10B,3,Control,8,11.2840909090909,B,88,ZW144_375,ZW144,375,10.9442952840618,10.9056854257238,82.1832669322709,11.2454810507529,1.07077758386659
11A,1,Control,8,10.8711340206186,A,97,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,10.8325241622806,1.18028892767113
11A,2,Control,8,10.5520833333333,A,96,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,10.5134734749953,1.16812100058173
11A,3,Control,8,10.6612903225806,A,93,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,10.6226804642426,1.13161721931355
11B,1,Control,8,11.1614173228346,B,127,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,11.1228074644966,1.54532674035292
11B,2,Control,8,10.9532374100719,B,139,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,10.9146275517339,1.69134186542564
11B,3,Control,8,10.7822580645161,B,124,ZW142_375,ZW142,375,10.9442952840618,10.9056854257238,82.1832669322709,10.7436482061781,1.50882295908474
19A,1,Control,8,10.8333333333333,A,93,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7947234749953,1.13161721931355
19A,2,Control,8,10.82,A,125,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.781390141662,1.52099088617413
