"Sex","Nuc","Treatment","boot"
"F","375","Control",0.0771345247920165
"F","375","Control",0.0727702432652082
"F","375","Control",0.0684471547033939
"F","375","Control",0.0928101255699283
"F","375","Control",0.0648949127677213
"F","375","Control",0.08468987165766
"F","375","Control",0.077407187975481
"F","375","Control",0.0814233710954729
"F","375","Control",0.0760162543824784
"F","375","Control",0.069462722851161
"F","375","Control",0.0849641981968984
"F","375","Control",0.0894996141862954
"F","375","Control",0.0792386654497437
"F","375","Control",0.0827788800186112
"F","375","Control",0.0777059944030589
"F","375","Control",0.0852403720294355
"F","375","Control",0.0669347632930518
"F","375","Control",0.0626549506968192
"F","375","Control",0.0667509335392775
"F","375","Control",0.0845064866951732
"F","375","Control",0.0703513077062791
"F","375","Control",0.0939602698471316
"F","375","Control",0.0643419451334751
"F","375","Control",0.0785297898814448
"F","375","Control",0.0789635070869018
"F","375","Control",0.08483287919536
"F","375","Control",0.0699020715039446
"F","375","Control",0.0640311569924759
"F","375","Control",0.0881349258458222
"F","375","Control",0.0711154919048272
"F","375","Control",0.0646615411621897
"F","375","Control",0.0775621774199287
"F","375","Control",0.0569231108262238
"F","375","Control",0.0846144539983974
"F","375","Control",0.0754569332190137
"F","375","Control",0.0886206132806796
"F","375","Control",0.0662694672542668
"F","375","Control",0.0715598191522418
"F","375","Control",0.0962729154106544
"F","375","Control",0.0768616999873551
"F","375","Control",0.068178166898684
"F","375","Control",0.0782330890103587
"F","375","Control",0.0850937172705424
"F","375","Control",0.0712916794709362
"F","375","Control",0.062932398619449
"F","375","Control",0.0739642620797239
"F","375","Control",0.0729931639980802
"F","375","Control",0.0808359988182021
"F","375","Control",0.0651685736451186
"F","375","Control",0.0795410986846591
"F","375","Control",0.0660454994977052
"F","375","Control",0.0624244660863876
"F","375","Control",0.0759024816742763
"F","375","Control",0.068482663450599
"F","375","Control",0.0703750914100076
"F","375","Control",0.0769560929821075
"F","375","Control",0.0761847885997102
"F","375","Control",0.0655278753275533
"F","375","Control",0.0862992444994249
"F","375","Control",0.074892049733694
"F","375","Control",0.0778815228558368
"F","375","Control",0.0593484744737098
"F","375","Control",0.0811075079448399
"F","375","Control",0.0862863660114473
"F","375","Control",0.0804575706915121
"F","375","Control",0.0833364098509264
"F","375","Control",0.0718423455843715
"F","375","Control",0.0714768761482283
"F","375","Control",0.0774524046657216
"F","375","Control",0.0719026585593482
"F","375","Control",0.0753220350248119
"F","375","Control",0.0816953730417001
"F","375","Control",0.0881217637579096
"F","375","Control",0.0729454701920005
"F","375","Control",0.070084206069486
"F","375","Control",0.0931284809848731
"F","375","Control",0.065387944815411
"F","375","Control",0.067521478144166
"F","375","Control",0.0706719088360692
"F","375","Control",0.0618401267538291
"F","375","Control",0.0834196333137018
"F","375","Control",0.0671863343281685
"F","375","Control",0.0683533903531572
"F","375","Control",0.0722461518801942
"F","375","Control",0.0684523768994477
"F","375","Control",0.0842768226606019
"F","375","Control",0.0750461227643982
"F","375","Control",0.0652410694551712
"F","375","Control",0.0733531740895365
"F","375","Control",0.0674081630539449
"F","375","Control",0.0742923974643377
"F","375","Control",0.0856653871675751
"F","375","Control",0.0747169157293416
"F","375","Control",0.077052599535535
"F","375","Control",0.0610164505516141
"F","375","Control",0.0955515833143143
"F","375","Control",0.0707865304947371
"F","375","Control",0.0827279518064059
"F","375","Control",0.0804952900259527
"F","375","Control",0.0848369774901
"F","375","Control",0.0793048489973743
"F","375","Control",0.0944466792209899
"F","375","Control",0.0733822474639808
"F","375","Control",0.0691280845535246
"F","375","Control",0.0672227710448256
"F","375","Control",0.0852142012129668
"F","375","Control",0.0755895121511009
"F","375","Control",0.078439539763039
"F","375","Control",0.0807572426755405
"F","375","Control",0.0831182742523338
"F","375","Control",0.063800002109206
"F","375","Control",0.0785809172461868
"F","375","Control",0.0761534945650142
"F","375","Control",0.0732795988014811
"F","375","Control",0.0830239577982707
"F","375","Control",0.0802803912305481
"F","375","Control",0.0811701640719235
"F","375","Control",0.0815872620387818
"F","375","Control",0.0820970803469282
"F","375","Control",0.0847660189088888
"F","375","Control",0.0703128158634029
"F","375","Control",0.0726544957746067
"F","375","Control",0.0760657546397951
"F","375","Control",0.0690388210876723
"F","375","Control",0.0727971587410732
"F","375","Control",0.0574817906492311
"F","375","Control",0.0742595950654144
"F","375","Control",0.0831031743811999
"F","375","Control",0.0568659511991703
"F","375","Control",0.0748129965701146
"F","375","Control",0.0736600151979645
"F","375","Control",0.0909909126401855
"F","375","Control",0.0721610330827519
"F","375","Control",0.0862165261598431
"F","375","Control",0.0944144513235994
"F","375","Control",0.0846133634157616
"F","375","Control",0.069934503543111
"F","375","Control",0.0745507326813686
"F","375","Control",0.0735014556999814
"F","375","Control",0.0535983360522159
"F","375","Control",0.0742828142108464
"F","375","Control",0.0805949766410276
"F","375","Control",0.0934454996879387
"F","375","Control",0.0803568847363159
"F","375","Control",0.0584293927619565
"F","375","Control",0.0566700612964829
"F","375","Control",0.0703578484108398
"F","375","Control",0.0783598776126845
"F","375","Control",0.0906925405043885
"F","375","Control",0.0693279012947361
"F","375","Control",0.078730827455176
"F","375","Control",0.0614038172729783
"F","375","Control",0.0677939604226422
"F","375","Control",0.0582671055339487
"F","375","Control",0.0769702503667406
"F","375","Control",0.0857036666238322
"F","375","Control",0.0736984980372363
"F","375","Control",0.0849385996027072
"F","375","Control",0.0593531509917983
"F","375","Control",0.0912487940069037
"F","375","Control",0.0602429511922133
"F","375","Control",0.0677283031950017
"F","375","Control",0.0943326780725082
"F","375","Control",0.0724969647560056
"F","375","Control",0.0725562345063783
"F","375","Control",0.0860458264496334
"F","375","Control",0.0645495946809124
"F","375","Control",0.0662986948319741
"F","375","Control",0.0778666359913351
"F","375","Control",0.0711102833254787
"F","375","Control",0.0736048140986098
"F","375","Control",0.0803570085424065
"F","375","Control",0.0757931257463827
"F","375","Control",0.0731096690643542
"F","375","Control",0.0855034663944464
"F","375","Control",0.0660288661940183
"F","375","Control",0.0765357390434036
"F","375","Control",0.0805450600281024
"F","375","Control",0.0682771095518131
"F","375","Control",0.0635447490200661
"F","375","Control",0.0637434117614858
"F","375","Control",0.088231568928228
"F","375","Control",0.0827325918885801
"F","375","Control",0.0618332025576639
"F","375","Control",0.0766936873669998
"F","375","Control",0.0728615016477462
"F","375","Control",0.0708761765387575
"F","375","Control",0.0702474485155104
"F","375","Rotenone",0.0724815252775103
"F","375","Rotenone",0.088521857065527
"F","375","Rotenone",0.0668684427723703
"F","375","Rotenone",0.0962665411337039
"F","375","Rotenone",0.0620976389523205
"F","375","Rotenone",0.0812148961721302
"F","375","Rotenone",0.0687549460732452
"F","375","Rotenone",0.096475055628498
"F","375","Rotenone",0.0775422843835748
"F","375","Rotenone",0.0852348529332657
"F","375","Rotenone",0.088957823725003
"F","375","Rotenone",0.0870447785244161
"F","375","Rotenone",0.0796772741922715
"F","375","Rotenone",0.0624298834249316
"F","375","Rotenone",0.0920385611302987
"F","375","Rotenone",0.0854459957035798
"F","375","Rotenone",0.0827471085352093
"F","375","Rotenone",0.0887242441552193
"F","375","Rotenone",0.0959338074309872
"F","375","Rotenone",0.0873661740731699
"F","375","Rotenone",0.0821454639844214
"F","375","Rotenone",0.0739706345647205
"F","375","Rotenone",0.0842743730374286
"F","375","Rotenone",0.100774408895017
"F","375","Rotenone",0.0805509115658405
"F","375","Rotenone",0.0862691231872024
"F","375","Rotenone",0.0678459605898123
"F","375","Rotenone",0.105441614747185
"F","375","Rotenone",0.0764267071761842
"F","375","Rotenone",0.061028070832584
"F","375","Rotenone",0.0788787039202624
"F","375","Rotenone",0.0881786360464396
"F","375","Rotenone",0.0992657210941934
"F","375","Rotenone",0.0714352713966401
"F","375","Rotenone",0.0892175544165832
"F","375","Rotenone",0.0872663936004242
"F","375","Rotenone",0.0795899594380461
"F","375","Rotenone",0.0828697579479722
"F","375","Rotenone",0.0874978487052702
"F","375","Rotenone",0.071084977333783
"F","375","Rotenone",0.081841466831397
"F","375","Rotenone",0.0778840474169928
"F","375","Rotenone",0.0954345057711666
"F","375","Rotenone",0.0643858180491149
"F","375","Rotenone",0.0991039698495832
"F","375","Rotenone",0.0752328449328533
"F","375","Rotenone",0.0915144305804549
"F","375","Rotenone",0.0780396692744187
"F","375","Rotenone",0.084512097723693
"F","375","Rotenone",0.0829099204446169
"F","375","Rotenone",0.0809610818817052
"F","375","Rotenone",0.0597022406840432
"F","375","Rotenone",0.0869503108282196
"F","375","Rotenone",0.0747872053835866
"F","375","Rotenone",0.0824426629930676
"F","375","Rotenone",0.0733126834618549
"F","375","Rotenone",0.0839809539931348
"F","375","Rotenone",0.0646090745042026
"F","375","Rotenone",0.0838158256839478
"F","375","Rotenone",0.0879419493177615
"F","375","Rotenone",0.0843911871475664
"F","375","Rotenone",0.0640218683955447
"F","375","Rotenone",0.0817105881600748
"F","375","Rotenone",0.0795400563253893
"F","375","Rotenone",0.0868195693864664
"F","375","Rotenone",0.0848451606750653
"F","375","Rotenone",0.061198098253712
"F","375","Rotenone",0.0702128333361227
"F","375","Rotenone",0.0723692176410939
"F","375","Rotenone",0.0761920883877826
"F","375","Rotenone",0.091852453775931
"F","375","Rotenone",0.0725417585274138
"F","375","Rotenone",0.0934681859406652
"F","375","Rotenone",0.0880215401863249
"F","375","Rotenone",0.0675175362341309
"F","375","Rotenone",0.0620292035788938
"F","375","Rotenone",0.0759919609469088
"F","375","Rotenone",0.0874673229911814
"F","375","Rotenone",0.0891799425082014
"F","375","Rotenone",0.0850239295112972
"F","375","Rotenone",0.103630567326802
"F","375","Rotenone",0.0921393223625139
"F","375","Rotenone",0.0818323290187141
"F","375","Rotenone",0.0885119924814734
"F","375","Rotenone",0.0922487642187178
"F","375","Rotenone",0.0914669168764834
"F","375","Rotenone",0.0895912271858885
"F","375","Rotenone",0.0875557995939356
"F","375","Rotenone",0.075439265368634
"F","375","Rotenone",0.0760724826514322
"F","375","Rotenone",0.0748601502333409
"F","375","Rotenone",0.0965491688353546
"F","375","Rotenone",0.077223780307382
"F","375","Rotenone",0.087951696323305
"F","375","Rotenone",0.0885236376256005
"F","375","Rotenone",0.0820233564636083
"F","375","Rotenone",0.0487578697385767
"F","375","Rotenone",0.0641575586639433
"F","375","Rotenone",0.090948265146191
"F","375","Rotenone",0.0870765555411627
"F","375","Rotenone",0.0745854397904611
"F","375","Rotenone",0.0964156742229778
"F","375","Rotenone",0.103742889114582
"F","375","Rotenone",0.0890595771545657
"F","375","Rotenone",0.073909715628098
"F","375","Rotenone",0.0731731555716816
"F","375","Rotenone",0.105659180423418
"F","375","Rotenone",0.0892770648661528
"F","375","Rotenone",0.0748665452323619
"F","375","Rotenone",0.0836743503723612
"F","375","Rotenone",0.0748422929262114
"F","375","Rotenone",0.0831947288637944
"F","375","Rotenone",0.0775376419292361
"F","375","Rotenone",0.084000275704585
"F","375","Rotenone",0.103814782833362
"F","375","Rotenone",0.0819670867504345
"F","375","Rotenone",0.077785573101171
"F","375","Rotenone",0.0965419097211325
"F","375","Rotenone",0.094491065600042
"F","375","Rotenone",0.104747904724169
"F","375","Rotenone",0.100803010009077
"F","375","Rotenone",0.0472741088575442
"F","375","Rotenone",0.105553252994778
"F","375","Rotenone",0.0803206095878941
"F","375","Rotenone",0.0916776406376381
"F","375","Rotenone",0.0755809009244959
"F","375","Rotenone",0.0836895191078634
"F","375","Rotenone",0.0663189261674805
"F","375","Rotenone",0.0841779848781441
"F","375","Rotenone",0.0779485357587147
"F","375","Rotenone",0.0861209438483682
"F","375","Rotenone",0.086991631887946
"F","375","Rotenone",0.090781233574954
"F","375","Rotenone",0.0512334772951046
"F","375","Rotenone",0.104440168481429
"F","375","Rotenone",0.0657114984154612
"F","375","Rotenone",0.0739905212668292
"F","375","Rotenone",0.0910341147712908
"F","375","Rotenone",0.0780552253115548
"F","375","Rotenone",0.0779826767842682
"F","375","Rotenone",0.0782017626109113
"F","375","Rotenone",0.0808457475062885
"F","375","Rotenone",0.0508188763454259
"F","375","Rotenone",0.0670293136018631
"F","375","Rotenone",0.0922306551220889
"F","375","Rotenone",0.0905905983471101
"F","375","Rotenone",0.0870315461365408
"F","375","Rotenone",0.0690056532841947
"F","375","Rotenone",0.0814167988750265
"F","375","Rotenone",0.0710929058671084
"F","375","Rotenone",0.0799602243058889
"F","375","Rotenone",0.0754885971478287
"F","375","Rotenone",0.0801587577021738
