Mito,Nuc,treatment,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,vial,build
yak,Ore,R,M,71223,1,yak_OreAR_M_071223__4,56,106,3.4756,26.714,0.9794,0,0.0569,4,A
yak,Ore,R,M,71223,1,yak_OreAR_M_071223__5,43,93,2.3965,21.8846,0.9807,0,0.0379,5,A
yak,Ore,R,M,71223,1,yak_OreAR_M_071223__6,46,96,2.8505,30.0865,0.9866,0,0.0374,6,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__1,0,50,2.3616,46.0267,0.9846,0,0.0333,1,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__2,30,80,2.6199,21.8849,0.9818,0,0.0402,2,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__3,83,133,1.4402,57.6495,0.9885,0,0.0175,3,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__4,28,78,2.4343,27.1747,0.9807,0,0.0385,4,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__5,53,103,2.7016,19.5265,0.9804,0,0.0431,5,A
yak,Ore,R,M,71223,2,yak_OreAR_M_071223__6,40,90,2.9763,36.618,0.9871,0,0.0384,6,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__1,38,88,3.7145,-16.8221,0.9948,0,0.0301,1,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__2,43,93,2.7382,15.0627,0.9762,0,0.0483,2,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__3,17,67,2.5704,52.4306,0.9811,0,0.0403,3,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__4,29,79,3.2071,5.8521,0.9857,0,0.0435,4,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__5,52,102,3.1219,25.8583,0.9925,0,0.0306,5,A
yak,Ore,R,M,71223,3,yak_OreAR_M_071223__6,27,77,2.5344,45.0716,0.9798,0,0.041,6,A
yak,375,C,F,71323,1,yak_375BC_F_071323__1,79,129,2.5891,-16.9455,0.982,0,0.0395,1,B
yak,375,C,F,71323,1,yak_375BC_F_071323__2,0,50,2.695,71.2192,0.9576,0,0.0644,2,B
yak,375,C,F,71323,1,yak_375BC_F_071323__3,0,50,3.06,67.9096,0.9898,0,0.0349,3,B
yak,375,C,F,71323,1,yak_375BC_F_071323__4,39,89,2.8562,76.8049,0.9768,0,0.0497,4,B
yak,375,C,F,71323,1,yak_375BC_F_071323__5,19,69,2.1868,74.0257,0.9655,0,0.0468,5,B
yak,375,C,F,71323,1,yak_375BC_F_071323__6,65,115,3.0854,75.0657,0.9896,0,0.0356,6,B
yak,375,C,F,71323,2,yak_375BC_F_071323__1,79,129,2.3054,-2.2887,0.9917,0,0.0237,1,B
yak,375,C,F,71323,2,yak_375BC_F_071323__2,33,83,4.4786,-8.7312,0.9731,0,0.0842,2,B
yak,375,C,F,71323,2,yak_375BC_F_071323__3,62,112,2.5882,65.8044,0.994,0,0.0225,3,B
yak,375,C,F,71323,2,yak_375BC_F_071323__4,12,62,3.1966,41.7054,0.9842,0,0.0457,4,B
yak,375,C,F,71323,2,yak_375BC_F_071323__5,31,81,3.1975,25.9361,0.9788,0,0.0531,5,B
yak,375,C,F,71323,2,yak_375BC_F_071323__6,18,68,3.0371,24.5011,0.9885,0,0.0369,6,B
yak,375,C,F,71323,3,yak_375BC_F_071323__1,19,69,3.67,-11.8449,0.8823,0,0.1554,1,B
yak,375,C,F,71323,3,yak_375BC_F_071323__2,27,77,4.2678,33.92,0.994,0,0.0371,2,B
yak,375,C,F,71323,3,yak_375BC_F_071323__3,48,98,3.814,49.1634,0.9758,0,0.0679,3,B
yak,375,C,F,71323,3,yak_375BC_F_071323__4,87,137,3.812,21.5049,0.9955,0,0.0287,4,B
yak,375,C,F,71323,3,yak_375BC_F_071323__5,16,66,3.0794,72.0698,0.9902,0,0.0345,5,B
yak,375,C,F,71323,3,yak_375BC_F_071323__6,27,77,3.8081,50.2805,0.9906,0,0.0416,6,B
yak,375,C,M,71323,1,yak_375BC_M_071323__1,38,88,3.5734,52.6505,0.9469,0,0.0963,1,B
yak,375,C,M,71323,1,yak_375BC_M_071323__2,6,56,4.1242,56.7773,0.9859,0,0.0555,2,B
yak,375,C,M,71323,1,yak_375BC_M_071323__3,0,50,3.5815,66.096,0.983,0,0.0532,3,B
yak,375,C,M,71323,1,yak_375BC_M_071323__4,5,55,3.2942,51.894,0.9948,0,0.0268,4,B
yak,375,C,M,71323,1,yak_375BC_M_071323__5,0,50,3.9328,83.0892,0.9901,0,0.0443,5,B
yak,375,C,M,71323,1,yak_375BC_M_071323__6,17,67,4.4703,27.4543,0.9969,0,0.028,6,B
yak,375,C,M,71323,2,yak_375BC_M_071323__1,18,68,2.6759,79.3904,0.9831,0,0.0396,1,B
yak,375,C,M,71323,2,yak_375BC_M_071323__2,92,142,2.3611,135.9292,0.9785,0,0.0395,2,B
yak,375,C,M,71323,2,yak_375BC_M_071323__3,25,75,4.3015,54.3391,0.988,0,0.0534,3,B
yak,375,C,M,71323,2,yak_375BC_M_071323__4,21,71,3.5294,23.3986,0.9897,0,0.0406,4,B
yak,375,C,M,71323,2,yak_375BC_M_071323__5,15,65,4.7439,85.7618,0.993,0,0.0448,5,B
yak,375,C,M,71323,2,yak_375BC_M_071323__6,9,59,3.9285,41.5023,0.9882,0,0.0483,6,B
yak,375,C,M,71323,3,yak_375BC_M_071323__1,14,64,2.5097,69.1513,0.9865,0,0.033,1,B
yak,375,C,M,71323,3,yak_375BC_M_071323__2,2,52,4.7381,65.2779,0.9703,0,0.0937,2,B
yak,375,C,M,71323,3,yak_375BC_M_071323__3,27,77,3.9352,57.3956,0.9767,0,0.0687,3,B
yak,375,C,M,71323,3,yak_375BC_M_071323__4,46,96,2.9983,65.0693,0.9593,0,0.0701,4,B
yak,375,C,M,71323,3,yak_375BC_M_071323__5,41,91,4.6451,35.8779,0.9895,0,0.0538,5,B
yak,375,C,M,71323,3,yak_375BC_M_071323__6,49,99,2.7601,70.1237,0.9922,0,0.0274,6,B
yak,375,R,F,71323,1,yak_375BR_F_071323__1,25,75,2.608,61.6742,0.9773,0,0.0449,1,B
yak,375,R,F,71323,1,yak_375BR_F_071323__2,39,89,1.9402,87.9699,0.9781,0,0.0327,2,B
yak,375,R,F,71323,1,yak_375BR_F_071323__3,58,108,3.2992,46.9608,0.9953,0,0.0254,3,B
yak,375,R,F,71323,1,yak_375BR_F_071323__4,15,65,0.9473,61.3124,0.9634,0,0.0209,4,B
yak,375,R,F,71323,1,yak_375BR_F_071323__5,51,101,2.767,39.4799,0.9937,0,0.0248,5,B
yak,375,R,F,71323,1,yak_375BR_F_071323__6,82,132,1.6564,26.0445,0.9882,0,0.0204,6,B
yak,375,R,F,71323,2,yak_375BR_F_071323__1,47,97,3.5811,41.0024,0.9863,0,0.0475,1,B
yak,375,R,F,71323,2,yak_375BR_F_071323__2,92,142,2.2327,79.1684,0.9907,0,0.0243,2,B
yak,375,R,F,71323,2,yak_375BR_F_071323__3,38,88,2.7617,43.7647,0.9884,0,0.0337,3,B
yak,375,R,F,71323,2,yak_375BR_F_071323__4,40,90,1.5676,57.4331,0.9789,0,0.026,4,B
yak,375,R,F,71323,2,yak_375BR_F_071323__5,47,97,3.3001,1.0364,0.964,0,0.0723,5,B
yak,375,R,F,71323,2,yak_375BR_F_071323__6,24,74,1.8855,76.056,0.9676,0,0.039,6,B
yak,375,R,F,71323,3,yak_375BR_F_071323__1,58,108,2.6419,19.3886,0.9903,0,0.0294,1,B
yak,375,R,F,71323,3,yak_375BR_F_071323__2,7,57,3.3739,38.304,0.9807,0,0.0534,2,B
yak,375,R,F,71323,3,yak_375BR_F_071323__3,13,63,3.1712,48.7708,0.9915,0,0.033,3,B
yak,375,R,F,71323,3,yak_375BR_F_071323__4,26,76,2.0772,43.1228,0.9731,0,0.039,4,B
yak,375,R,F,71323,3,yak_375BR_F_071323__5,0,50,2.3189,60.9682,0.977,0,0.0402,5,B
yak,375,R,F,71323,3,yak_375BR_F_071323__6,18,68,2.5936,34.2053,0.9919,0,0.0264,6,B
yak,375,R,M,71323,1,yak_375BR_M_071323__1,0,50,2.6348,76.2727,0.9414,0,0.0749,1,B
yak,375,R,M,71323,1,yak_375BR_M_071323__2,5,55,2.988,64.7987,0.9765,0,0.0523,2,B
yak,375,R,M,71323,1,yak_375BR_M_071323__3,0,50,3.528,63.6971,0.967,0,0.0738,3,B
yak,375,R,M,71323,1,yak_375BR_M_071323__4,11,61,4.6346,67.0762,0.9866,0,0.0609,4,B
yak,375,R,M,71323,1,yak_375BR_M_071323__5,5,55,5.4616,50.3447,0.9899,0,0.0619,5,B
yak,375,R,M,71323,1,yak_375BR_M_071323__6,40,90,4.0369,25.7044,0.9832,0,0.0595,6,B
yak,375,R,M,71323,2,yak_375BR_M_071323__1,26,76,3.469,58.4275,0.9912,0,0.0367,1,B
yak,375,R,M,71323,2,yak_375BR_M_071323__2,15,65,3.6994,51.3462,0.992,0,0.0374,2,B
yak,375,R,M,71323,2,yak_375BR_M_071323__3,0,50,3.0791,65.9842,0.9829,0,0.0458,3,B
yak,375,R,M,71323,2,yak_375BR_M_071323__4,32,82,4.1596,81.5697,0.9833,0,0.0612,4,B
yak,375,R,M,71323,2,yak_375BR_M_071323__5,39,89,4.6325,35.7692,0.9798,0,0.0751,5,B
yak,375,R,M,71323,2,yak_375BR_M_071323__6,0,50,2.9522,60.1116,0.974,0,0.0545,6,B
yak,375,R,M,71323,3,yak_375BR_M_071323__1,17,67,2.9137,46.2739,0.9781,0,0.0492,1,B
yak,375,R,M,71323,3,yak_375BR_M_071323__2,23,73,3.4256,59.0413,0.9929,0,0.0325,2,B
yak,375,R,M,71323,3,yak_375BR_M_071323__3,11,61,2.2331,74.838,0.94,0,0.0643,3,B
yak,375,R,M,71323,3,yak_375BR_M_071323__4,0,50,2.7608,85.7889,0.9781,0,0.0467,4,B
yak,375,R,M,71323,3,yak_375BR_M_071323__5,46,96,3.6095,91.0051,0.9851,0,0.05,5,B
yak,375,R,M,71323,3,yak_375BR_M_071323__6,13,63,4.2385,23.7214,0.993,0,0.04,6,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__1,72,122,2.2165,30.7496,0.9992,0,0.0071,1,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__2,21,71,0.6736,25.9996,0.8816,0,0.0286,2,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__3,92,142,2.1944,-10.7691,0.9985,0,0.0096,3,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__4,80,130,1.8238,-6.6204,0.9342,0,0.0553,4,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__5,7,57,1.1003,45.0872,0.9614,0,0.025,5,B
yak,Ore,C,F,71323,1,yak_OreBC_F_071323__6,50,100,1.0543,9.5808,0.9627,0,0.0235,6,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__1,83,133,2.77,-58.1546,0.979,0,0.0458,1,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__2,76,126,0.6779,11.3536,0.8652,0,0.0312,2,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__3,92,142,2.3427,23.0707,0.9862,0,0.0312,3,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__4,15,65,1.6974,34.5776,0.9017,0,0.0646,4,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__5,23,73,1.6472,11.3495,0.9806,0,0.0262,5,B
yak,Ore,C,F,71323,2,yak_OreBC_F_071323__6,33,83,1.1954,20.0167,0.98,0,0.0193,6,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__1,49,99,1.7816,-3.4338,0.9699,0,0.0355,1,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__2,92,142,1.4965,-20.941,0.9682,0,0.0307,2,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__3,75,125,2.5862,2.3926,0.9994,0,0.0073,3,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__4,47,97,2.2097,-13.6799,0.9123,0,0.0787,4,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__5,24,74,1.9012,33.6568,0.9504,0,0.0494,5,B
yak,Ore,C,F,71323,3,yak_OreBC_F_071323__6,22,72,1.058,19.0814,0.9774,0,0.0182,6,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__1,58,108,2.8685,43.8609,0.9802,0,0.0459,1,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__2,73,123,2.4602,39.8146,0.9592,0,0.0576,2,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__3,11,61,2.614,46.1876,0.9764,0,0.0459,3,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__4,74,124,3.296,-10.3587,0.9982,0,0.0158,4,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__5,8,58,2.1062,34.7799,0.9833,0,0.031,5,B
yak,Ore,C,M,71323,1,yak_OreBC_M_071323__6,84,134,3.7075,-25.5277,0.9906,0,0.0406,6,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__1,52,102,2.2734,31.002,0.9616,0,0.0515,1,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__2,84,134,3.4943,-55.5441,0.9847,0,0.049,2,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__3,35,85,2.576,19.6933,0.9773,0,0.0444,3,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__4,86,136,2.3692,16.1007,0.9758,0,0.0421,4,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__5,92,142,2.75,-32.5076,0.9901,0,0.031,5,B
yak,Ore,C,M,71323,2,yak_OreBC_M_071323__6,78,128,4.3918,-98.5724,0.9889,0,0.0523,6,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__1,19,69,2.23,27.9479,0.9799,0,0.0361,1,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__2,83,133,2.3742,40.9911,0.9857,0,0.0322,2,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__3,60,110,2.3843,8.2152,0.989,0,0.0282,3,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__4,66,116,2.6914,9.5267,0.9901,0,0.0302,4,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__5,36,86,1.8011,22.4711,0.9832,0,0.0265,5,B
yak,Ore,C,M,71323,3,yak_OreBC_M_071323__6,92,142,2.3989,37.9973,0.9884,0,0.0292,6,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__1,21,71,1.1536,37.6264,0.9467,0,0.0312,1,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__2,2,52,1.6805,70.9834,0.8843,0,0.0704,2,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__3,12,62,1.3212,45.2035,0.9644,0,0.0287,3,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__4,91,141,1.7132,1.49,0.9849,0,0.0239,4,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__5,48,98,0.9812,38.6102,0.9525,0,0.0249,5,B
yak,Ore,R,F,71323,1,yak_OreBR_F_071323__6,6,56,1.1795,28.6041,0.9734,0,0.0221,6,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__1,4,54,0.959,62.8642,0.9392,0,0.0278,1,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__2,69,119,1.7471,29.5926,0.917,0,0.0603,2,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__3,41,91,1.0573,12.0878,0.9712,0,0.0206,3,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__4,28,78,2.0945,36.9617,0.9537,0,0.0524,4,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__5,19,69,1.8841,30.8872,0.9055,0,0.0701,5,B
yak,Ore,R,F,71323,2,yak_OreBR_F_071323__6,48,98,1.8014,-6.1742,0.9848,0,0.0252,6,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__1,71,121,1.3331,-7.185,0.8349,0,0.0698,1,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__2,11,61,0.936,51.6486,0.9354,0,0.0281,2,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__3,27,77,1.1963,38.5714,0.9322,0,0.0369,3,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__4,38,88,1.3648,4.0296,0.9896,0,0.0158,4,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__5,50,100,1.0467,32.2844,0.9332,0,0.032,5,B
yak,Ore,R,F,71323,3,yak_OreBR_F_071323__6,35,85,1.9723,43.2749,0.963,0,0.0438,6,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__1,39,89,3.3914,-10.1215,0.9924,0,0.0333,1,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__2,57,107,3.3239,4.7676,0.9924,0,0.0328,2,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__3,92,142,2.3731,7.6948,0.9941,0,0.0205,3,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__4,66,116,3.7436,-4.1195,0.9939,0,0.033,4,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__5,13,63,1.9294,56.369,0.9733,0,0.0361,5,B
yak,Ore,R,M,71323,1,yak_OreBR_M_071323__6,2,52,2.788,56.0486,0.975,0,0.0504,6,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__1,35,85,3.1306,21.2365,0.9839,0,0.0451,1,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__2,87,137,3.0226,1.6774,0.9811,0,0.0473,2,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__3,61,111,2.2887,1.8525,0.99,0,0.0258,3,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__4,38,88,3.3109,19.7205,0.9936,0,0.0299,4,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__5,84,134,2.8373,-6.9858,0.9963,0,0.0193,5,B
yak,Ore,R,M,71323,2,yak_OreBR_M_071323__6,65,115,2.5076,18.6508,0.9885,0,0.0305,6,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__1,19,69,2.8453,44.7704,0.9874,0,0.0361,1,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__2,38,88,3.1064,21.8479,0.9755,0,0.0556,2,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__3,47,97,2.6042,12.8993,0.9904,0,0.0289,3,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__4,69,119,2.5592,57.2252,0.9874,0,0.0326,4,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__5,84,134,2.5106,1.0468,0.9947,0,0.0205,5,B
yak,Ore,R,M,71323,3,yak_OreBR_M_071323__6,18,68,3.337,26.8279,0.9747,0,0.0607,6,B
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__1,2,52,3.424,62.3999,0.9704,0,0.0676,1,A
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__2,66,116,2.682,96.7887,0.9941,0,0.0232,2,A
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__3,81,131,2.9713,50.4622,0.9864,0,0.0393,3,A
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__4,77,127,3.393,17.9028,0.9995,0,0.0087,4,A
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__5,62,112,4.091,49.573,0.9918,0,0.0419,5,A
ZH33,375,C,F,71223,1,ZH33_375AC_F_071223__6,40,90,3.6425,10.4717,0.9906,0,0.04,6,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__1,79,129,2.4361,81.6036,0.9724,0,0.0464,1,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__2,36,86,3.1005,62.5563,0.9977,0,0.0168,2,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__3,6,56,2.5902,44.654,0.9836,0,0.0377,3,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__4,86,136,5.2124,-105.7723,0.9631,0,0.1155,4,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__5,68,118,3.8509,56.3884,0.992,0,0.0388,5,A
ZH33,375,C,F,71223,2,ZH33_375AC_F_071223__6,36,86,3.9233,39.558,0.9814,0,0.0609,6,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__1,23,73,3.4436,34.0143,0.9908,0,0.0374,1,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__2,92,142,2.5222,100.2553,0.9954,0,0.0192,2,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__3,15,65,4.1418,49.1628,0.9953,0,0.0321,3,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__4,10,60,3.5449,77.2462,0.9944,0,0.0298,4,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__5,37,87,4.7749,39.6045,0.9988,0,0.0184,5,A
ZH33,375,C,F,71223,3,ZH33_375AC_F_071223__6,61,111,3.5053,18.8471,0.9912,0,0.0372,6,A
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__1,46,96,3.3111,41.5003,0.9779,0,0.0562,1,B
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__2,70,120,3.6333,27.2845,0.9915,0,0.0379,2,B
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__3,68,118,3.1475,57.3159,0.9989,0,0.012,3,B
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__4,66,116,3.56,40.5161,0.9847,0,0.0499,4,B
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__5,12,62,1.2974,64.5635,0.9574,0,0.0311,5,B
ZH33,375,C,F,71323,1,ZH33_375BC_F_071323__6,32,82,4.1965,29.9661,0.9857,0,0.057,6,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__1,18,68,3.7316,39.5755,0.9822,0,0.0566,1,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__2,22,72,3.2522,48.4235,0.9865,0,0.0429,2,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__3,68,118,3.4576,-33.0696,0.9997,0,0.0071,3,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__4,41,91,3.7822,74.5548,0.9891,0,0.0448,4,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__5,28,78,2.6757,47.6304,0.9978,0,0.0142,5,B
ZH33,375,C,F,71323,2,ZH33_375BC_F_071323__6,16,66,3.852,57.8853,0.9886,0,0.0465,6,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__1,63,113,3.8653,-7.9283,0.9822,0,0.0587,1,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__2,48,98,2.6905,69.9286,0.9673,0,0.056,2,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__3,45,95,3.9569,6.4098,0.9999,0,0.0048,3,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__4,84,134,3.1363,66.0259,0.9796,0,0.0511,4,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__5,57,107,2.5159,34.7674,0.9939,0,0.0221,5,B
ZH33,375,C,F,71323,3,ZH33_375BC_F_071323__6,10,60,4.388,59.6403,0.9744,0,0.0804,6,B
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__1,14,64,2.5526,53.5824,0.9875,0,0.0323,1,A
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__2,51,101,3.2018,51.739,0.9861,0,0.0428,2,A
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__3,10,60,2.5,64.5715,0.9741,0,0.0461,3,A
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__4,39,89,4.0172,56.585,0.9934,0,0.0367,4,A
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__5,14,64,2.9623,64.19,0.9853,0,0.0407,5,A
ZH33,375,C,M,71223,1,ZH33_375AC_M_071223__6,3,53,2.9268,79.6331,0.9681,0,0.0601,6,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__1,56,106,3.7744,54.728,0.9885,0,0.0459,1,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__2,53,103,3.5087,48.5749,0.9918,0,0.0359,2,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__3,29,79,3.9636,37.3752,0.991,0,0.0424,3,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__4,0,50,3.5222,86.9382,0.9924,0,0.0347,4,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__5,1,51,2.5164,69.7072,0.9814,0,0.0391,5,A
ZH33,375,C,M,71223,2,ZH33_375AC_M_071223__6,27,77,3.9602,43.8374,0.9754,0,0.0711,6,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__1,21,71,4.0957,30.2092,0.9946,0,0.034,1,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__2,38,88,3.5842,36.5426,0.9887,0,0.0432,2,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__3,10,60,3.1282,48.7754,0.9845,0,0.0443,3,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__4,25,75,4.1729,47.86,0.9873,0,0.0533,4,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__5,41,91,4.577,-5.1494,0.9891,0,0.054,5,A
ZH33,375,C,M,71223,3,ZH33_375AC_M_071223__6,23,73,3.1597,61.3386,0.976,0,0.0559,6,A
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__1,3,53,2.471,70.4378,0.9808,0,0.039,1,B
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__2,0,50,2.9459,53.1336,0.9686,0,0.06,2,B
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__3,19,69,3.9512,40.9397,0.9959,0,0.0286,3,B
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__4,56,106,3.5395,20.5794,0.969,0,0.0717,4,B
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__5,34,84,3.3687,25.3027,0.9909,0,0.0364,5,B
ZH33,375,C,M,71323,1,ZH33_375BC_M_071323__6,3,53,3.3084,67.4249,0.9903,0,0.0369,6,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__1,24,74,2.2034,79.8693,0.9686,0,0.0449,1,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__2,52,102,3.0073,34.1868,0.9572,0,0.0722,2,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__3,22,72,2.4593,63.4996,0.9551,0,0.0606,3,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__4,56,106,2.5767,28.2571,0.9551,0,0.0634,4,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__5,35,85,4.1008,43.5134,0.9814,0,0.0637,5,B
ZH33,375,C,M,71323,2,ZH33_375BC_M_071323__6,36,86,3.9233,63.4846,0.992,0,0.0396,6,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__1,38,88,2.6654,37.9472,0.9264,0,0.086,1,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__2,15,65,2.7211,62.3222,0.9793,0,0.0446,2,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__3,27,77,2.9284,75.4399,0.9721,0,0.0561,3,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__4,4,54,3.0544,47.4544,0.9879,0,0.0381,4,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__5,0,50,2.3384,82.0256,0.96,0,0.0541,5,B
ZH33,375,C,M,71323,3,ZH33_375BC_M_071323__6,0,50,2.92,78.6443,0.9636,0,0.0643,6,B
ZH33,375,R,F,71223,1,ZH33_375AR_F_071223__1,33,83,2.9691,45.5104,0.9943,0,0.0254,1,A
