Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,vial,build
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__5,27,77,1.9494,20.8037,0.9547,0,0.0482,C,5,A
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__6,31,81,1.2152,22.1337,0.9752,0,0.0219,C,6,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__1,1,51,1.2407,64.6002,0.8549,0,0.0598,R,1,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__2,71,121,1.9588,-13.8408,0.9601,0,0.0453,R,2,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__3,7,57,1.3907,43.3407,0.9474,0,0.0373,R,3,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__4,22,72,2.2316,16.8018,0.9758,0,0.0397,R,4,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__5,26,76,1.2985,21.8936,0.969,0,0.0263,R,5,A
Yak,Ore,F,73123,1,YakA_OreRR_F_073123__6,49,99,3.5219,-35.734,0.9725,0,0.067,R,6,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__1,71,121,0.5652,29.0951,0.8847,0,0.0236,C,1,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__2,57,107,0.9443,23.8305,0.9561,0,0.023,C,2,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__3,73,123,0.5348,35.2442,0.958,0,0.0127,C,3,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__4,35,85,1.0406,47.9696,0.8851,0,0.0434,C,4,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__5,13,63,0.2893,65.193,0.7138,0,0.0225,C,5,A
Yak,Ore,F,73123,2,YakA_OreRC_F_073123__6,60,110,1.5548,-6.3676,0.9771,0,0.0269,C,6,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__1,25,75,1.1038,47.5826,0.8953,0,0.0436,R,1,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__2,92,142,1.1977,33.5046,0.9881,0,0.0148,R,2,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__3,10,60,1.6605,25.9334,0.9805,0,0.0264,R,3,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__4,74,124,2.4361,16.3027,0.9872,0,0.0312,R,4,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__5,17,67,0.5695,38.4843,0.901,0,0.0218,R,5,A
Yak,Ore,F,73123,2,YakA_OreRR_F_073123__6,20,70,2.792,9.6342,0.9914,0,0.0293,R,6,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__1,68,118,0.8309,1.4489,0.9332,0,0.0254,C,1,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__2,51,101,0.5884,22.5888,0.9718,0,0.0113,C,2,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__3,58,108,0.5089,35.4717,0.8566,0,0.0243,C,3,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__4,86,136,3.2092,-88.7919,0.9691,0,0.0649,C,4,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__5,45,95,1.0541,15.1052,0.8909,0,0.0427,C,5,A
Yak,Ore,F,73123,3,YakA_OreRC_F_073123__6,69,119,2.2412,-49.167,0.8996,0,0.0864,C,6,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__1,41,91,0.9603,9.8674,0.9162,0,0.0333,R,1,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__2,80,130,1.193,-1.5442,0.9791,0,0.0197,R,2,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__3,91,141,2.0453,21.1383,0.9868,0,0.0267,R,3,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__4,92,142,2.4282,4.1531,0.9868,0,0.0316,R,4,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__5,19,69,1.1839,23.779,0.9628,0,0.0264,R,5,A
Yak,Ore,F,73123,3,YakA_OreRR_F_073123__6,43,93,2.8984,19.8146,0.9521,0,0.0739,R,6,A
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__1,74,124,2.9628,-72.9065,0.9891,0,0.035,C,1,B
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__2,88,138,2.2633,-31.862,0.9979,0,0.0117,C,2,B
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__3,92,142,0.9716,35.6721,0.9897,0,0.0112,C,3,B
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__4,82,132,0.5058,9.2575,0.94,0,0.0146,C,4,B
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__5,28,78,1.7694,34.5102,0.9694,0,0.0356,C,5,B
Yak,Ore,F,80123,1,Yak_OreRC_F_080123__6,56,106,1.7836,35.5171,0.9985,0,0.0079,C,6,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__1,85,135,1.3867,16.7702,0.9768,0,0.0241,R,1,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__2,32,82,1.6934,35.9879,0.9915,0,0.0177,R,2,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__3,92,142,1.8045,11.3014,0.9691,0,0.0364,R,3,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__4,92,142,1.341,33.2306,0.9554,0,0.0329,R,4,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__5,51,101,1.1821,15.7888,0.9836,0,0.0172,R,5,B
Yak,Ore,F,80123,1,Yak_OreRR_F_080123__6,43,93,2.0246,-0.7929,0.9651,0,0.0436,R,6,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__1,92,142,3.1574,-58.3839,0.9888,0,0.0378,C,1,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__2,60,110,0.81,23.9358,0.9793,0,0.0133,C,2,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__3,59,109,0.9423,47.7898,0.9842,0,0.0135,C,3,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__4,64,114,0.7893,1.7783,0.8302,0,0.0421,C,4,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__5,38,88,1.7219,17.5431,0.9828,0,0.0256,C,5,B
Yak,Ore,F,80123,2,Yak_OreRC_F_080123__6,31,81,2.027,6.5098,0.9743,0,0.0372,C,6,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__1,60,110,2.7223,-32.0181,0.9738,0,0.0505,R,1,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__2,45,95,2.5663,-18.6352,0.9839,0,0.037,R,2,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__3,38,88,1.6927,2.9158,0.9725,0,0.0322,R,3,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__4,51,101,2.0104,-11.7414,0.9706,0,0.0396,R,4,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__5,30,80,1.899,1.844,0.9602,0,0.0439,R,5,B
Yak,Ore,F,80123,2,Yak_OreRR_F_080123__6,23,73,1.6331,22.274,0.9696,0,0.0327,R,6,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__1,88,138,2.2675,12.8419,0.9969,0,0.0143,C,1,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__2,59,109,0.4354,37.3579,0.9854,0,0.006,C,2,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__3,85,135,0.6883,6.3714,0.9658,0,0.0147,C,3,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__4,23,73,0.7056,29.7367,0.8411,0,0.036,C,4,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__5,63,113,2.1836,-0.8637,0.9775,0,0.0374,C,5,B
Yak,Ore,F,80123,3,Yak_OreRC_F_080123__6,90,140,2.2842,-25.6962,0.9902,0,0.0256,C,6,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__1,78,128,2.0131,-15.2373,0.9847,0,0.0283,R,1,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__2,33,83,1.8986,3.3392,0.9749,0,0.0344,R,2,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__3,32,82,1.2683,26.6613,0.9105,0,0.0457,R,3,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__4,58,108,2.6584,-13.1463,0.9759,0,0.0471,R,4,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__5,17,67,0.5197,25.2236,0.93,0,0.0163,R,5,B
Yak,Ore,F,80123,3,Yak_OreRR_F_080123__6,35,85,2.405,-0.9986,0.9762,0,0.0424,R,6,B
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__1,23,73,2.3906,41.2769,0.9801,0,0.0384,C,1,A
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__2,48,98,3.7642,-17.6208,0.9788,0,0.0625,C,2,A
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__3,60,110,3.2965,2.6711,0.9898,0,0.0377,C,3,A
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__4,51,101,2.1011,4.9137,0.9798,0,0.0341,C,4,A
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__5,63,113,2.1116,22.604,0.9818,0,0.0324,C,5,A
Yak,Ore,M,73123,1,YakA_OreRC_M_073123__6,50,100,1.7183,21.6901,0.9802,0,0.0275,C,6,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__1,65,115,3.312,20.5643,0.9807,0,0.0524,R,1,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__2,92,142,3.4326,-13.5771,0.9981,0,0.0169,R,2,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__3,64,114,4.5148,-34.2625,0.9875,0,0.0572,R,3,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__4,55,105,3.5899,37.8281,0.9967,0,0.0232,R,4,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__5,70,120,4.6485,-30.7808,0.9841,0,0.0665,R,5,A
Yak,Ore,M,73123,1,YakA_OreRR_M_073123__6,91,141,3.4623,12.2893,0.9646,0,0.0751,R,6,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__1,42,92,2.9885,13.9503,0.9919,0,0.0304,C,1,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__2,78,128,3.791,-28.2888,0.993,0,0.0357,C,2,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__3,85,135,3.0915,8.992,0.9607,0,0.0709,C,3,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__4,62,112,2.1825,-6.2184,0.9896,0,0.0251,C,4,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__5,40,90,1.5593,30.9395,0.9667,0,0.0328,C,5,A
Yak,Ore,M,73123,2,YakA_OreRC_M_073123__6,52,102,1.6074,17.2723,0.9557,0,0.0393,C,6,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__1,92,142,4.1305,-76.6512,0.9946,0,0.0343,R,1,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__2,92,142,3.2281,-64.9952,0.9777,0,0.055,R,2,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__3,36,86,1.7102,7.4171,0.9667,0,0.0359,R,3,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__4,51,101,4.6796,-57.265,0.9933,0,0.0433,R,4,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__5,24,74,3.2954,23.4516,0.9837,0,0.0478,R,5,A
Yak,Ore,M,73123,2,YakA_OreRR_M_073123__6,44,94,4.0144,-36.6798,0.9843,0,0.0572,R,6,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__1,86,136,3.085,-16.939,0.9854,0,0.0423,C,1,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__2,40,90,3.0586,20.7245,0.9875,0,0.0388,C,2,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__3,81,131,1.6031,71.5094,0.989,0,0.019,C,3,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__4,85,135,2.5382,-11.737,0.9872,0,0.0325,C,4,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__5,23,73,1.4681,101.3239,0.9657,0,0.0313,C,5,A
Yak,Ore,M,73123,3,YakA_OreRC_M_073123__6,56,106,1.7647,-6.89,0.9365,0,0.0524,C,6,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__1,84,134,4.5576,-54.1422,0.9963,0,0.0312,R,1,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__2,67,117,2.941,-61.4684,0.9905,0,0.0324,R,2,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__3,92,142,2.1739,-31.9342,0.9817,0,0.0335,R,3,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__4,35,85,2.4334,28.7438,0.9621,0,0.0547,R,4,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__5,41,91,3.4112,-11.899,0.974,0,0.0629,R,5,A
Yak,Ore,M,73123,3,YakA_OreRR_M_073123__6,82,132,4.0198,-63.3661,0.9803,0,0.0643,R,6,A
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__1,19,69,3.6085,11.8671,0.9814,0,0.056,C,1,B
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__2,84,134,3.3565,3.1606,0.9984,0,0.0151,C,2,B
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__3,64,114,3.3397,15.3117,0.9799,0,0.054,C,3,B
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__4,37,87,3.3147,15.6124,0.989,0,0.0394,C,4,B
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__5,29,79,3.3833,12.8739,0.998,0,0.0168,C,5,B
Yak,Ore,M,80123,1,Yak_OreRC_M_080123__6,14,64,1.233,37.0601,0.9787,0,0.0205,C,6,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__1,90,140,3.3019,-11.2621,0.9995,0,0.0081,R,1,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__2,56,106,4.2782,-23.4922,0.9958,0,0.0311,R,2,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__3,51,101,3.4069,24.4355,0.9962,0,0.0236,R,3,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__4,40,90,2.8868,26.1229,0.9918,0,0.0296,R,4,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__5,6,56,1.1641,31.4454,0.9653,0,0.025,R,5,B
Yak,Ore,M,80123,1,Yak_OreRR_M_080123__6,64,114,2.3355,-11.5969,0.9777,0,0.0398,R,6,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__1,31,81,3.361,7.0757,0.9849,0,0.0469,C,1,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__2,86,136,3.3977,-43.3646,0.9982,0,0.0164,C,2,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__3,65,115,3.4938,-2.2053,0.9953,0,0.0269,C,3,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__4,79,129,3.0375,11.8049,0.9974,0,0.0173,C,4,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__5,83,133,3.069,51.1122,0.9868,0,0.04,C,5,B
Yak,Ore,M,80123,2,Yak_OreRC_M_080123__6,72,122,1.1252,23.1192,0.973,0,0.0212,C,6,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__1,75,125,3.235,-20.8138,0.9953,0,0.0248,R,1,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__2,85,135,3.9919,-5.2698,0.9981,0,0.0197,R,2,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__3,41,91,3.5665,9.51,0.9931,0,0.0334,R,3,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__4,59,109,2.889,-1.1177,0.9906,0,0.0317,R,4,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__5,67,117,2.8373,-32.4007,0.984,0,0.0408,R,5,B
Yak,Ore,M,80123,2,Yak_OreRR_M_080123__6,85,135,1.7368,26.5992,0.9877,0,0.0218,R,6,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__1,35,85,3.5915,-3.0444,0.989,0,0.0427,C,1,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__2,78,128,3.629,-37.963,0.9958,0,0.0265,C,2,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__3,67,117,3.679,-6.917,0.9959,0,0.0266,C,3,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__4,39,89,3.8234,-10.9467,0.9905,0,0.042,C,4,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__5,49,99,4.2133,0.0158,0.9956,0,0.0315,C,5,B
Yak,Ore,M,80123,3,Yak_OreRC_M_080123__6,42,92,0.7835,33.7058,0.95,0,0.0204,C,6,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__1,39,89,3.4569,-18.2153,0.9856,0,0.0471,R,1,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__2,89,139,4.2469,-56.8369,0.987,0,0.055,R,2,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__3,45,95,3.8408,-13.0212,0.9942,0,0.033,R,3,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__4,38,88,2.9918,9.4447,0.9886,0,0.0361,R,4,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__5,18,68,1.49,64.1389,0.927,0,0.0478,R,5,B
Yak,Ore,M,80123,3,Yak_OreRR_M_080123__6,63,113,1.9044,13.7618,0.9874,0,0.0242,R,6,B
Zw09,375,F,73123,1,Zw09A_375C_F_073123__1,6,56,3.0251,82.5354,0.9938,0,0.0268,C,1,A
Zw09,375,F,73123,1,Zw09A_375C_F_073123__2,29,79,2.819,26.8201,0.9873,0,0.036,C,2,A
Zw09,375,F,73123,1,Zw09A_375C_F_073123__3,69,119,3.4159,18.7586,0.9903,0,0.0381,C,3,A
Zw09,375,F,73123,1,Zw09A_375C_F_073123__4,44,94,3.6169,33.8175,0.991,0,0.0388,C,4,A
Zw09,375,F,73123,1,Zw09A_375C_F_073123__5,49,99,4.1427,6.6604,0.9957,0,0.0307,C,5,A
Zw09,375,F,73123,1,Zw09A_375C_F_073123__6,33,83,3.1345,20.2104,0.9851,0,0.0434,C,6,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__1,77,127,3.2468,-0.4983,0.9882,0,0.04,R,1,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__2,40,90,2.7567,37.5713,0.9802,0,0.0442,R,2,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__3,1,51,3.0492,50.7243,0.9917,0,0.0314,R,3,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__4,13,63,2.7967,37.2561,0.9891,0,0.033,R,4,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__5,2,52,3.0186,28.1174,0.9822,0,0.0458,R,5,A
Zw09,375,F,73123,1,Zw09A_375R_F_073123__6,86,136,3.1831,-3.6023,0.9437,0,0.0886,R,6,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__1,16,66,2.7554,54.7884,0.9874,0,0.0351,C,1,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__2,53,103,2.9345,10.9208,0.982,0,0.0448,C,2,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__3,46,96,3.8689,17.3585,0.9898,0,0.0443,C,3,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__4,21,71,2.4734,52.1351,0.9871,0,0.0318,C,4,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__5,6,56,2.3616,55.3635,0.9855,0,0.0322,C,5,A
Zw09,375,F,73123,2,Zw09A_375C_F_073123__6,5,55,2.965,58.9937,0.9707,0,0.0583,C,6,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__1,26,76,2.9678,54.9564,0.9727,0,0.0562,R,1,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__2,19,69,1.7028,53.6342,0.9552,0,0.0419,R,2,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__3,57,107,3.1738,-6.4136,0.9846,0,0.0447,R,3,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__4,37,87,3.2114,31.2309,0.9822,0,0.0487,R,4,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__5,23,73,2.6725,23.5442,0.9895,0,0.0311,R,5,A
Zw09,375,F,73123,2,Zw09A_375R_F_073123__6,75,125,4.0014,-29.3824,0.9936,0,0.0362,R,6,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__1,33,83,4.7032,-12.9728,0.9907,0,0.0512,C,1,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__2,21,71,2.218,67.847,0.979,0,0.0366,C,2,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__3,43,93,3.8079,14.623,0.9871,0,0.049,C,3,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__4,74,124,2.9529,18.5995,0.9888,0,0.0354,C,4,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__5,62,112,2.9155,31.1771,0.9733,0,0.0546,C,5,A
Zw09,375,F,73123,3,Zw09A_375C_F_073123__6,17,67,1.9564,57.5987,0.9784,0,0.0328,C,6,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__1,41,91,2.8823,37.1001,0.9829,0,0.0429,R,1,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__2,36,86,2.8208,32.2745,0.9855,0,0.0386,R,2,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__3,50,100,2.2966,34.1211,0.9881,0,0.0284,R,3,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__4,67,117,3.3367,9.6979,0.9798,0,0.054,R,4,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__5,32,82,2.9534,34.3972,0.9698,0,0.0589,R,5,A
Zw09,375,F,73123,3,Zw09A_375R_F_073123__6,72,122,3.0238,39.5758,0.9838,0,0.0438,R,6,A
Zw09,375,F,80123,1,Zw09_375C_F_080123__1,92,142,1.7869,48.5111,0.942,0,0.0505,C,1,B
Zw09,375,F,80123,1,Zw09_375C_F_080123__2,68,118,3.5856,8.7328,0.9917,0,0.037,C,2,B
Zw09,375,F,80123,1,Zw09_375C_F_080123__3,60,110,3.0643,22.5689,0.9783,0,0.0515,C,3,B
Zw09,375,F,80123,1,Zw09_375C_F_080123__4,80,130,2.3899,113.527,0.9685,0,0.0487,C,4,B
Zw09,375,F,80123,1,Zw09_375C_F_080123__5,42,92,3.8302,53.8039,0.9747,0,0.0697,C,5,B
Zw09,375,F,80123,1,Zw09_375C_F_080123__6,30,80,4.0262,22.1876,0.9664,0,0.085,C,6,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__1,51,101,3.5476,29.9709,0.9892,0,0.0417,R,1,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__2,6,56,1.8509,52.1874,0.981,0,0.0291,R,2,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__3,25,75,2.4539,62.4045,0.9913,0,0.0258,R,3,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__4,39,89,2.2889,54.9422,0.9531,0,0.0577,R,4,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__5,51,101,2.7115,17.2647,0.9911,0,0.0289,R,5,B
Zw09,375,F,80123,1,Zw09_375R_F_080123__6,33,83,3.9901,1.5762,0.9701,0,0.0792,R,6,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__1,38,88,2.8307,23.4142,0.9813,0,0.044,C,1,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__2,0,50,2.0765,78.8915,0.9776,0,0.0355,C,2,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__3,90,140,3.406,-50.2064,0.9836,0,0.0495,C,3,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__4,40,90,3.6801,21.2215,0.991,0,0.0395,C,4,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__5,30,80,4.0333,60.8483,0.9939,0,0.0354,C,5,B
Zw09,375,F,80123,2,Zw09_375C_F_080123__6,36,86,2.956,33.4803,0.9865,0,0.0389,C,6,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__1,6,56,2.4959,69.8934,0.9586,0,0.0589,R,1,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__2,40,90,2.3515,90.0908,0.9843,0,0.0335,R,2,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__3,24,74,2.194,48.2323,0.9816,0,0.0339,R,3,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__4,33,83,3.3361,32.9564,0.9677,0,0.069,R,4,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__5,28,78,2.5169,47.3783,0.98,0,0.0406,R,5,B
Zw09,375,F,80123,2,Zw09_375R_F_080123__6,38,88,3.1756,12.1375,0.975,0,0.0575,R,6,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__1,44,94,2.1627,41.0402,0.9867,0,0.0283,C,1,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__2,44,94,2.8093,72.978,0.9675,0,0.0582,C,2,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__3,32,82,2.5787,31.1352,0.9948,0,0.0209,C,3,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__4,33,83,3.4349,29.7537,0.9827,0,0.0514,C,4,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__5,33,83,4.3708,26.8684,0.9873,0,0.0558,C,5,B
Zw09,375,F,80123,3,Zw09_375C_F_080123__6,74,124,4.1458,-68.4159,0.9638,0,0.091,C,6,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__1,25,75,3.3718,40.4126,0.9822,0,0.0511,R,1,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__2,31,81,3.289,35.9568,0.9913,0,0.0347,R,2,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__3,4,54,3.6025,51.5673,0.9783,0,0.0605,R,3,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__4,47,97,2.5238,9.8923,0.9588,0,0.0594,R,4,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__5,70,120,2.9704,51.4203,0.9904,0,0.0329,R,5,B
Zw09,375,F,80123,3,Zw09_375R_F_080123__6,82,132,4.1477,-38.9894,0.9777,0,0.0708,R,6,B
Zw09,375,M,73123,1,Zw09A_375C_M_073123__1,33,83,4.1686,22.0411,0.9891,0,0.0493,C,1,A
Zw09,375,M,73123,1,Zw09A_375C_M_073123__2,37,87,3.9478,5.2205,0.9928,0,0.0378,C,2,A
Zw09,375,M,73123,1,Zw09A_375C_M_073123__3,21,71,2.0831,50.3673,0.9258,0,0.0675,C,3,A
Zw09,375,M,73123,1,Zw09A_375C_M_073123__4,4,54,3.3453,65.3055,0.9833,0,0.0492,C,4,A
Zw09,375,M,73123,1,Zw09A_375C_M_073123__5,36,86,3.8439,64.6353,0.9959,0,0.0276,C,5,A
Zw09,375,M,73123,1,Zw09A_375C_M_073123__6,14,64,4.4258,45.4633,0.9924,0,0.0434,C,6,A
Zw09,375,M,73123,1,Zw09A_375R_M_073123__1,44,94,3.1572,26.1902,0.9844,0,0.0448,R,1,A
Zw09,375,M,73123,1,Zw09A_375R_M_073123__2,19,69,4.5355,57.4786,0.989,0,0.0539,R,2,A
Zw09,375,M,73123,1,Zw09A_375R_M_073123__3,7,57,3.4281,29.2999,0.984,0,0.0493,R,3,A
Zw09,375,M,73123,1,Zw09A_375R_M_073123__4,9,59,3.4501,37.376,0.9873,0,0.0441,R,4,A
Zw09,375,M,73123,1,Zw09A_375R_M_073123__5,10,60,4.0037,56.603,0.9925,0,0.0392,R,5,A
