Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build,z,Set_adj,Pos_adj,Y_adj
41A,1.0023,10,1.016126,F,Control,9,siI_Ore,siI,Ore,0.00138260000000001,A,0.979061899249459,0.001235392995893,0.00118354565556564,0.00133075265967265
41A,1.023226,11,1.036244,F,Rotenone,6,siI_Ore,siI,Ore,0.00118345454545454,A,0.0204612676279309,0.00109826053391053,0.00116980665562678,0.00125500066717079
41A,0.959196,6,0.963536,M,Control,4,siI_Ore,siI,Ore,0.000723333333333317,A,-0.183686481086442,0.000764884626484624,0.000743674151688568,0.000702122858537261
41A,0.999366,12,1.015652,F,Control,7,siI_Ore,siI,Ore,0.00135716666666667,A,0.856636763043229,0.00117147308247308,0.00118354565556564,0.00136923923975923
41A,0.958234,15,0.97093,M,Control,1,siI_Ore,siI,Ore,0.000846399999999995,A,0.328111314691161,0.000704426334064328,0.000743674151688568,0.000885647817624235
41A,1.055188,9,1.06805,F,Rotenone,3,siI_Ore,siI,Ore,0.0014291111111111,A,1.20294639910045,0.00125542095073542,0.00116980665562678,0.00134349681600246
41A,0.978462,5,0.982074,M,Control,4,siI_Ore,siI,Ore,0.00072239999999999,A,-0.18756793782579,0.000764884626484624,0.000743674151688568,0.000701189525203934
41A,1.025292,13,1.045178,F,Rotenone,4,siI_Ore,siI,Ore,0.0015296923076923,A,1.68710105275323,0.00120773986568987,0.00116980665562678,0.00149175909762921
41A,1.002718,19,1.018788,M,Rotenone,9,siI_Ore,siI,Ore,0.000845789473684212,A,0.325572316673702,0.000812438967070082,0.000751470968198374,0.000784821474812504
41A,0.948084,15,0.959604,M,Control,5,siI_Ore,siI,Ore,0.000767999999999998,A,0.00206894858369486,0.000733594195156694,0.000743674151688568,0.000778079956531872
41A,0.999186,12,1.015438,F,Control,9,siI_Ore,siI,Ore,0.00135433333333334,A,0.842998314055661,0.001235392995893,0.00118354565556564,0.00130248599300598
41A,0.993782,14,1.010576,F,Control,5,siI_Ore,siI,Ore,0.00119957142857142,A,0.098041016414434,0.00112368818681318,0.00118354565556564,0.00125942889732387
41A,1.018132,18,1.040002,F,Rotenone,9,siI_Ore,siI,Ore,0.001215,A,0.172307528548547,0.00131216049519223,0.00116980665562678,0.00107264616043455
41A,1.002794,12,1.019884,F,Control,7,siI_Ore,siI,Ore,0.00142416666666667,A,1.17914596851434,0.00117147308247308,0.00118354565556564,0.00143623923975923
41A,1.025252,15,1.042442,F,Rotenone,5,siI_Ore,siI,Ore,0.001146,A,-0.159828817384386,0.000992498852998854,0.00116980665562678,0.00132330780262793
41A,1.02257,11,1.034892,F,Rotenone,6,siI_Ore,siI,Ore,0.00112018181818181,A,-0.284106448800701,0.00109826053391053,0.00116980665562678,0.00119172793989806
41A,0.994376,13,1.008504,F,Control,6,siI_Ore,siI,Ore,0.00108676923076923,A,-0.444940284907644,0.0010485245014245,0.00118354565556564,0.00122179038491037
41A,1.005068,20,1.021782,M,Rotenone,9,siI_Ore,siI,Ore,0.000835699999999995,A,0.283613185643329,0.000812438967070082,0.000751470968198374,0.000774732001128287
41A,1.020404,14,1.04354,F,Rotenone,7,siI_Ore,siI,Ore,0.00165257142857142,A,2.2785883310176,0.00118964383394383,0.00116980665562678,0.00163273425025437
41A,0.996174,12,1.006154,M,Rotenone,4,siI_Ore,siI,Ore,0.000831666666666666,A,0.266839747591049,0.000762539432789435,0.000751470968198374,0.000820598202075606
41A,1.038182,19,1.054986,M,Rotenone,3,siI_Ore,siI,Ore,0.000884421052631581,A,0.486229605021509,0.000820384213025441,0.000751470968198374,0.000815507807804514
41A,1.018868,14,1.03655,F,Rotenone,4,siI_Ore,siI,Ore,0.001263,A,0.403358899632327,0.00120773986568987,0.00116980665562678,0.00122506678993691
41A,0.997928,13,1.00728,M,Rotenone,6,siI_Ore,siI,Ore,0.000719384615384609,A,-0.200108028829909,0.000674710654160654,0.000751470968198374,0.000796144929422329
41A,0.99536,12,1.01126,F,Control,9,siI_Ore,siI,Ore,0.001325,A,0.701800253948875,0.001235392995893,0.00118354565556564,0.00127315265967264
41A,1.011416,18,1.034584,F,Rotenone,9,siI_Ore,siI,Ore,0.0012871111111111,A,0.519419426310931,0.00131216049519223,0.00116980665562678,0.00114475727154565
41A,1.01337,19,1.037432,F,Rotenone,9,siI_Ore,siI,Ore,0.00126642105263157,A,0.419826376738036,0.00131216049519223,0.00116980665562678,0.00112406721306612
41A,1.019146,16,1.03727,F,Rotenone,5,siI_Ore,siI,Ore,0.00113274999999999,A,-0.223608622944019,0.000992498852998854,0.00116980665562678,0.00131005780262792
41A,1.027674,11,1.040132,F,Rotenone,6,siI_Ore,siI,Ore,0.00113254545454546,A,-0.224593216854813,0.00109826053391053,0.00116980665562678,0.00120409157626171
41A,1.040882,7,1.04927,F,Control,4,siI_Ore,siI,Ore,0.00119828571428569,A,0.0918521404031851,0.00124465448717949,0.00118354565556564,0.00113717688267184
41A,0.991932,13,1.006134,F,Control,6,siI_Ore,siI,Ore,0.00109246153846154,A,-0.417539962054748,0.0010485245014245,0.00118354565556564,0.00122748269260268
41A,0.997416,12,1.01332,F,Control,2,siI_Ore,siI,Ore,0.00132533333333334,A,0.703404777359211,0.00124479621146398,0.00118354565556564,0.001264082777435
41A,0.959296,13,0.9688,M,Control,7,siI_Ore,siI,Ore,0.00073107692307692,A,-0.151483186160805,0.000689681637806636,0.000743674151688568,0.000785069436958852
41A,1.008086,31,1.031844,M,Rotenone,9,siI_Ore,siI,Ore,0.000766387096774192,A,-0.00463863794748085,0.000812438967070082,0.000751470968198374,0.000705419097902484
41A,1.015482,16,1.033034,F,Rotenone,1,siI_Ore,siI,Ore,0.001097,A,-0.395693758699077,0.00104212393115141,0.00116980665562678,0.00122468272447537
41A,1.000618,15,1.01792,F,Control,5,siI_Ore,siI,Ore,0.00115346666666666,A,-0.123887492993609,0.00112368818681318,0.00118354565556564,0.00121332413541911
41A,0.964194,10,0.971234,M,Control,6,siI_Ore,siI,Ore,0.000704000000000005,A,-0.264088084973401,0.000692333333333334,0.000743674151688568,0.000755340818355239
41A,1.005436,12,1.014026,M,Rotenone,6,siI_Ore,siI,Ore,0.000715833333333341,A,-0.214876758456318,0.000674710654160654,0.000751470968198374,0.000792593647371061
41A,0.99582,19,1.012404,M,Control,3,siI_Ore,siI,Ore,0.00087284210526316,A,0.438076194345056,0.000798993217893219,0.000743674151688568,0.000817523039058509
41A,1.000606,13,1.009674,M,Rotenone,7,siI_Ore,siI,Ore,0.00069753846153845,A,-0.290959708553757,0.000720505357142854,0.000751470968198374,0.00072850407259397
41A,1.031074,6,1.039852,F,Control,4,siI_Ore,siI,Ore,0.00146299999999999,A,1.36607294581469,0.00124465448717949,0.00118354565556564,0.00140189116838614
41A,1.018628,7,1.027854,F,Control,4,siI_Ore,siI,Ore,0.00131799999999999,A,0.668105262332442,0.00124465448717949,0.00118354565556564,0.00125689116838614
41A,0.998038,13,1.007414,M,Rotenone,7,siI_Ore,siI,Ore,0.000721230769230773,A,-0.192430422092642,0.000720505357142854,0.000751470968198374,0.000752196380286293
41A,1.002054,13,1.011656,M,Rotenone,5,siI_Ore,siI,Ore,0.000738615384615393,A,-0.120132958650423,0.000662522181522185,0.000751470968198374,0.000827564171291583
41A,1.011702,13,1.0277,F,Rotenone,7,siI_Ore,siI,Ore,0.00123061538461538,A,0.247473279077382,0.00118964383394383,0.00116980665562678,0.00121077820629833
41A,0.99732,13,1.010992,F,Control,6,siI_Ore,siI,Ore,0.0010516923076923,A,-0.613785517622747,0.0010485245014245,0.00118354565556564,0.00118671346183344
41A,0.947462,21,0.970609,M,Control,2,siI_Ore,siI,Ore,0.0011022380952381,A,1.39206613499553,0.000819221475256768,0.000743674151688568,0.0010266907716699
41A,1.004602,19,1.02095,M,Rotenone,2,siI_Ore,siI,Ore,0.000860421052631581,A,0.386420717437587,0.000718139411027571,0.000751470968198374,0.000893752609802384
41A,0.999986,14,1.01626,F,Control,5,siI_Ore,siI,Ore,0.00116242857142856,A,-0.0807487350194576,0.00112368818681318,0.00118354565556564,0.00122228604018101
41A,0.997324,20,1.014368,M,Rotenone,2,siI_Ore,siI,Ore,0.000852199999999997,A,0.352231795857284,0.000718139411027571,0.000751470968198374,0.0008855315571708
41A,1.02051,11,1.032682,F,Rotenone,1,siI_Ore,siI,Ore,0.00110654545454546,A,-0.349746042858527,0.00104212393115141,0.00116980665562678,0.00123422817902083
41A,1.0001,13,1.018652,F,Control,7,siI_Ore,siI,Ore,0.00142707692307692,A,1.19315469213504,0.00117147308247308,0.00118354565556564,0.00143914949616948
41A,0.964194,13,0.973644,M,Control,7,siI_Ore,siI,Ore,0.000726923076923074,A,-0.16875780131956,0.000689681637806636,0.000743674151688568,0.000780915590805006
41A,1.014734,13,1.029964,F,Rotenone,7,siI_Ore,siI,Ore,0.00117153846153847,A,-0.0368976391795143,0.00118964383394383,0.00116980665562678,0.00115170128322142
41A,0.998986,14,1.019854,F,Control,2,siI_Ore,siI,Ore,0.00149057142857143,A,1.4987899536099,0.00124479621146398,0.00118354565556564,0.00142932087267309
41A,1.007372,12,1.01628,M,Rotenone,5,siI_Ore,siI,Ore,0.000742333333333345,A,-0.104671111749053,0.000662522181522185,0.000751470968198374,0.000831282120009535
41A,0.952362,9,0.958888,M,Control,6,siI_Ore,siI,Ore,0.000725111111111102,A,-0.176293230154269,0.000692333333333334,0.000743674151688568,0.000776451929466336
41A,0.970698,15,0.9824,M,Control,5,siI_Ore,siI,Ore,0.00078013333333334,A,0.0525278861956028,0.000733594195156694,0.000743674151688568,0.000790213289865214
41A,0.995494,12,1.0044,M,Rotenone,5,siI_Ore,siI,Ore,0.000742166666666664,A,-0.105364229024002,0.000662522181522185,0.000751470968198374,0.000831115453342853
41A,1.000472,13,1.010398,M,Rotenone,7,siI_Ore,siI,Ore,0.000763538461538452,A,-0.0164852676979628,0.000720505357142854,0.000751470968198374,0.000794504072593972
41A,1.003476,17,1.018404,M,Control,3,siI_Ore,siI,Ore,0.000878117647058827,A,0.460015609262889,0.000798993217893219,0.000743674151688568,0.000822798580854176
41A,1.019912,5,1.025612,F,Rotenone,2,siI_Ore,siI,Ore,0.00114000000000001,A,-0.188710238769811,0.00109585833333333,0.00116980665562678,0.00121394832229346
41A,0.947876,6,0.952216,M,Control,4,siI_Ore,siI,Ore,0.000723333333333317,A,-0.183686481086442,0.000764884626484624,0.000743674151688568,0.000702122858537261
41A,0.94739,12,0.956736,M,Control,7,siI_Ore,siI,Ore,0.00077883333333334,A,0.0471215714514738,0.000689681637806636,0.000743674151688568,0.000832825847215272
41A,1.03086,20,1.048566,M,Rotenone,3,siI_Ore,siI,Ore,0.0008853,A,0.489884886650122,0.000820384213025441,0.000751470968198374,0.000816386755172933
41A,1.039492,7,1.049538,F,Rotenone,2,siI_Ore,siI,Ore,0.00143514285714286,A,1.23198063223935,0.00109585833333333,0.00116980665562678,0.00150909117943631
41A,1.057202,13,1.076074,F,Rotenone,3,siI_Ore,siI,Ore,0.00145169230769231,A,1.31164257474213,0.00125542095073542,0.00116980665562678,0.00136607801258367
41B,1.002554,18,1.018468,M,Rotenone,9,siI_Ore,siI,Ore,0.00088411111111111,B,0.484940650089248,0.000812438967070082,0.000751470968198374,0.000823143112239402
41B,0.958322,19,0.974126,M,Control,9,siI_Ore,siI,Ore,0.000831789473684213,B,0.267350465583086,0.000853247961816306,0.000743674151688568,0.000722215663556475
41B,1.053314,20,1.080396,F,Rotenone,3,siI_Ore,siI,Ore,0.00135409999999999,B,0.841875147668368,0.00125542095073542,0.00116980665562678,0.00126848570489135
41B,1.027542,21,1.045168,M,Rotenone,3,siI_Ore,siI,Ore,0.00083933333333334,B,0.298723142235944,0.000820384213025441,0.000751470968198374,0.000770420088506273
41B,0.970628,17,0.983404,M,Control,1,siI_Ore,siI,Ore,0.0007515294117647,B,-0.0664273468170517,0.000704426334064328,0.000743674151688568,0.00079077722938894
41B,1.056318,15,1.07552,F,Rotenone,3,siI_Ore,siI,Ore,0.00128013333333333,B,0.485831402921937,0.00125542095073542,0.00116980665562678,0.00119451903822469
41B,1.001996,18,1.017844,M,Rotenone,9,siI_Ore,siI,Ore,0.000880444444444437,B,0.469692070041677,0.000812438967070082,0.000751470968198374,0.000819476445572729
41B,1.004914,19,1.030758,F,Rotenone,9,siI_Ore,siI,Ore,0.00136021052631579,B,0.871288595237308,0.00131216049519223,0.00116980665562678,0.00121785668675034
41B,1.01645,16,1.035834,F,Rotenone,9,siI_Ore,siI,Ore,0.00121149999999999,B,0.155460032740306,0.00131216049519223,0.00116980665562678,0.00106914616043454
41B,1.025486,20,1.04264,M,Control,3,siI_Ore,siI,Ore,0.000857700000000006,B,0.375104665928637,0.000798993217893219,0.000743674151688568,0.000802380933795355
41B,1.006568,19,1.02175,M,Rotenone,2,siI_Ore,siI,Ore,0.000799052631578949,B,0.131207640852381,0.000718139411027571,0.000751470968198374,0.000832384188749752
41B,1.03436,20,1.050808,M,Rotenone,3,siI_Ore,siI,Ore,0.000822400000000001,B,0.228302427107264,0.000820384213025441,0.000751470968198374,0.000753486755172934
41B,1.004328,20,1.021898,M,Rotenone,1,siI_Ore,siI,Ore,0.000878499999999993,B,0.461605701834649,0.00072456341305753,0.000751470968198374,0.000905407555140837
41B,1.005538,21,1.023328,M,Control,3,siI_Ore,siI,Ore,0.000847142857142856,B,0.331200637402108,0.000798993217893219,0.000743674151688568,0.000791823790938205
41B,1.0026,15,1.023118,F,Control,2,siI_Ore,siI,Ore,0.00136786666666667,B,0.908141964513988,0.00124479621146398,0.00118354565556564,0.00130661611076833
41B,1.039576,13,1.052666,F,Rotenone,1,siI_Ore,siI,Ore,0.00100692307692308,B,-0.829285354114297,0.00104212393115141,0.00116980665562678,0.00113460580139845
41B,0.996428,17,1.017428,F,Control,9,siI_Ore,siI,Ore,0.00123529411764706,B,0.269994689117062,0.001235392995893,0.00118354565556564,0.0011834467773197
41B,1.002392,18,1.018146,M,Rotenone,9,siI_Ore,siI,Ore,0.000875222222222225,B,0.447974395428552,0.000812438967070082,0.000751470968198374,0.000814254223350517
41B,0.993076,16,1.013888,F,Control,9,siI_Ore,siI,Ore,0.00130075,B,0.585071175849257,0.001235392995893,0.00118354565556564,0.00124890265967264
41B,1.026898,17,1.050176,F,Rotenone,9,siI_Ore,siI,Ore,0.00136929411764705,B,0.915013100059232,0.00131216049519223,0.00116980665562678,0.0012269402780816
41B,1.02518,15,1.04412,F,Rotenone,2,siI_Ore,siI,Ore,0.00126266666666666,B,0.40175437622199,0.00109585833333333,0.00116980665562678,0.00133661498896011
41B,0.965428,16,0.977426,M,Control,1,siI_Ore,siI,Ore,0.000749875000000004,B,-0.0733075550603878,0.000704426334064328,0.000743674151688568,0.000789122817624244
41B,1.040364,15,1.061644,F,Control,3,siI_Ore,siI,Ore,0.00141866666666666,B,1.15267133224427,0.00127812768317853,0.00118354565556564,0.00132408463905377
41B,0.999172,18,1.023606,F,Control,2,siI_Ore,siI,Ore,0.00135744444444445,B,0.85797386588516,0.00124479621146398,0.00118354565556564,0.00129619388854611
41B,0.99827,20,1.015072,M,Rotenone,2,siI_Ore,siI,Ore,0.000840099999999999,B,0.301911481700398,0.000718139411027571,0.000751470968198374,0.000873431557170802
41B,0.998836,14,1.013204,F,Control,1,siI_Ore,siI,Ore,0.00102628571428572,B,-0.736081939313547,0.00109010060601164,0.00118354565556564,0.00111973076383972
41B,0.950444,19,0.96661,M,Control,9,siI_Ore,siI,Ore,0.000850842105263159,B,0.34658471405979,0.000853247961816306,0.000743674151688568,0.000741268295135421
41B,0.958834,19,0.970912,M,Control,2,siI_Ore,siI,Ore,0.000635684210526317,B,-0.548193207964493,0.000819221475256768,0.000743674151688568,0.000560136886958117
41B,0.993532,9,1.004796,F,Control,1,siI_Ore,siI,Ore,0.00125155555555556,B,0.348270262545243,0.00109010060601164,0.00118354565556564,0.00134500060510956
41B,0.997076,18,1.019538,F,Control,9,siI_Ore,siI,Ore,0.00124788888888889,B,0.330620505031883,0.001235392995893,0.00118354565556564,0.00119604154856153
41B,0.950576,20,0.966886,M,Control,9,siI_Ore,siI,Ore,0.000815500000000002,B,0.199607371926891,0.000853247961816306,0.000743674151688568,0.000705926189872264
41B,1.004874,13,1.018394,F,Rotenone,1,siI_Ore,siI,Ore,0.00104,B,-0.670067261861067,0.00104212393115141,0.00116980665562678,0.00116768272447537
41B,1.013408,19,1.038704,F,Rotenone,2,siI_Ore,siI,Ore,0.00133136842105263,B,0.732455095945728,0.00109585833333333,0.00116980665562678,0.00140531674334608
42A,1.030178,17,1.049668,F,Rotenone,1,yak_Ore,yak,Ore,0.00114647058823529,A,-0.157563607863977,0.00104212393115141,0.00116980665562678,0.00127415331271066
42A,1.017786,18,1.043656,F,Rotenone,9,yak_Ore,yak,Ore,0.00143722222222221,A,1.2419898020845,0.00131216049519223,0.00116980665562678,0.00129486838265676
42A,1.020938,15,1.041784,F,Rotenone,4,yak_Ore,yak,Ore,0.00138973333333334,A,1.01339870022995,0.00120773986568987,0.00116980665562678,0.00135180012327025
42A,0.95868,9,0.966568,M,Control,5,yak_Ore,yak,Ore,0.000876444444444445,A,0.45305725544439,0.000733594195156694,0.000743674151688568,0.000886524400976319
42A,1.006178,9,1.012568,M,Rotenone,6,yak_Ore,yak,Ore,0.000709999999999988,A,-0.239135863077492,0.000674710654160654,0.000751470968198374,0.000786760314037708
42A,1.000702,11,1.013702,F,Rotenone,6,yak_Ore,yak,Ore,0.00118181818181819,A,0.0125845163410488,0.00109826053391053,0.00116980665562678,0.00125336430353444
42A,0.97529,8,0.982192,M,Control,5,yak_Ore,yak,Ore,0.000862749999999995,A,0.396106119357708,0.000733594195156694,0.000743674151688568,0.000872829956531869
42A,0.977928,8,0.98484,M,Control,5,yak_Ore,yak,Ore,0.000864000000000004,A,0.401304498919408,0.000733594195156694,0.000743674151688568,0.000874079956531878
42A,1.002424,12,1.014938,F,Control,6,yak_Ore,yak,Ore,0.00104283333333333,A,-0.656428812873498,0.0010485245014245,0.00118354565556564,0.00117785448747447
42A,1.030508,15,1.052508,F,Rotenone,4,yak_Ore,yak,Ore,0.00146666666666667,A,1.3837227033281,0.00120773986568987,0.00116980665562678,0.00142873345660358
42A,1.030418,11,1.043404,F,Rotenone,6,yak_Ore,yak,Ore,0.00118054545454545,A,0.00645815422891791,0.00109826053391053,0.00116980665562678,0.0012520915762617
42A,1.023902,17,1.049672,F,Rotenone,9,yak_Ore,yak,Ore,0.00151588235294117,A,1.62062586567294,0.00131216049519223,0.00116980665562678,0.00137352851337572
42A,1.022942,15,1.04475,F,Rotenone,4,yak_Ore,yak,Ore,0.00145386666666667,A,1.32210900437243,0.00120773986568987,0.00116980665562678,0.00141593345660358
42A,1.038876,19,1.065824,F,Rotenone,9,yak_Ore,yak,Ore,0.00141831578947369,A,1.15098236023349,0.00131216049519223,0.00116980665562678,0.00127596194990824
42A,0.99371,14,1.01226,F,Control,9,yak_Ore,yak,Ore,0.001325,A,0.701800253948875,0.001235392995893,0.00118354565556564,0.00127315265967264
42A,0.992444,8,1.001942,F,Control,5,yak_Ore,yak,Ore,0.00118725000000001,A,0.0387309546407845,0.00112368818681318,0.00118354565556564,0.00124710746875246
42A,1.002952,12,1.016644,F,Control,6,yak_Ore,yak,Ore,0.001141,A,-0.183896668538946,0.0010485245014245,0.00118354565556564,0.00127602115414114
42A,0.959284,19,0.973658,M,Control,1,yak_Ore,yak,Ore,0.000756526315789474,A,-0.0456467038138722,0.000704426334064328,0.000743674151688568,0.000795774133413714
42A,1.006092,8,1.012946,M,Rotenone,7,yak_Ore,yak,Ore,0.000856749999999989,A,0.371153897461703,0.000720505357142854,0.000751470968198374,0.000887715611055509
42A,1.022854,11,1.036342,F,Rotenone,6,yak_Ore,yak,Ore,0.00122618181818183,A,0.226131995676075,0.00109826053391053,0.00116980665562678,0.00129772793989808
